FID,id,Station,Latitude,Longitude,SampleDateLocal,Year,Month,Day,Time_24hr,Amphipod,Appendicularian_Fritillariidae,Appendicularian_Oikopleuridae,Appendicularian_Other,Ascidian,Brachiopod,Bryozoan,Cephalochordate_Branchiostomatidae,Cephalopod,Chaetognath,Ciliophora_Tintinnid,Cirripedia,Cladoceran,Cnidarian_Medusae,Cnidarian_Other,Cnidarian_Siphonophore,Coelenterate,Copepod_Bivalvia,Copepod_Calanoid,Copepod_Cyclopoid,Copepod_Harpacticoid,Copepod_Other,Copepod_Poecilostomatoida,Copepod_Siphonostomatoida,Ctenophore,Cumacean,Decapod,Echinoderm,Egg,Euphausiid,Fish,Fish_Egg,Forams,Hemichordata,Isopod,Mollusc_Bivalvia,Mollusc_Gastropod,Mysida,Nematode,Nemertean,Noctilucaceae,Ostracod,Phoronid,Platyhelminthes,Polychaete,Polychaete_Trochophore,Radiozoa,Sipunculid,Thaliacean_Doliolidae,Thaliacean_Other,Thaliacean_Salpidae,Thecostraca,Urochordata,geom
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2902,1220,Port Hacking,-34.1192,151.2267,2016-03-01T09:47:00Z,2016,3,1,09:47:00,0,7.0726,307.6597,0,0,0,0,0,0,24.7542,0,0,820.4257,7.0726,0,0,0,0,438.5033,282.9055,56.5811,357.1681,134.3799,0,0,0,7.0726,7.0726,0,0,0,0,0,0,0,10.609,3.5363,0,0,0,67.19,3.5363,0,0,10.609,0,0,0,205.1064,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2901,1221,Maria Island,-42.5967,148.2333,2016-03-04T10:23:00Z,2016,3,4,10:23:00,0,14.1453,221.6093,0,0,0,9.4302,0,0,4.7151,0,0,198.0339,4.7151,0,4.7151,0,0,1867.176,429.0732,0,0,4.7151,0,0,0,4.7151,18.8604,0,292.3357,4.7151,0,23.5755,0,0,28.2905,70.7264,0,0,0,0,0,0,0,14.1453,0,0,0,9.4302,0,9.4302,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-2900,1222,North Stradbroke,-27.345,153.562,2016-03-18T10:50:00Z,2016,3,18,10:50:00,6.4297,45.0076,212.1791,0,0,0,0,0,0,25.7187,6.4297,0,6.4297,25.7187,0,6.4297,0,0,668.6853,199.3197,57.867,0,199.3196,0,6.4297,0,0,6.4297,0,0,0,0,38.578,0,0,6.4297,45.0076,0,0,0,0,6.4297,0,6.4297,32.1484,0,0,0,70.7263,0,6.4297,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28ff,1223,Yongala,-19.3085,147.6184,2016-03-21T11:29:00Z,2016,3,21,11:29:00,0,27.2024,122.411,0,0,0,13.6012,0,0,108.8098,13.6012,0,0,13.6012,0,0,0,0,2638.637,1781.7603,122.411,0,204.0183,0,0,0,0,54.4049,0,0,0,0,0,0,0,190.4171,272.0244,0,0,0,0,13.6012,0,0,68.0061,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28fe,1224,Maria Island,-42.5967,148.2333,2016-03-22T10:16:00Z,2016,3,22,10:16:00,0,9.4302,117.8773,0,0,0,0,0,0,4.7151,0,18.8604,297.0507,4.7151,0,0,0,0,570.5262,70.7265,4.7151,0,61.2963,0,4.7151,0,9.4302,0,0,18.8604,0,0,4.7151,0,0,0,14.1453,4.7151,0,0,51.866,0,0,0,0,0,0,0,37.7207,0,23.5755,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28fd,1225,Rottnest Island,-32,115.4167,2016-03-24T09:58:00Z,2016,3,24,09:58:00,0,0,81.7282,0,0,0,15.717,0,0,9.4302,15.717,0,141.4528,12.5736,0,3.1434,0,0,418.9697,280.211,33.2302,0,33.6793,0,0,0,3.1434,9.4302,0,0,6.2868,0,9.4302,0,0,6.2868,25.1472,0,0,0,0,3.1434,0,6.2868,3.1434,0,0,0,22.0038,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28fc,1226,Port Hacking,-34.1192,151.2267,2016-04-08T09:30:00Z,2016,4,8,09:30:00,0,11.7878,200.3914,0,0,0,0,0,0,11.7877,0,5.8939,11.7877,11.7877,0,0,0,0,789.7781,477.403,94.3018,0,235.7548,0,0,0,0,5.8939,0,0,0,0,47.1509,0,0,5.8939,70.7264,0,0,0,17.6816,5.8939,0,5.8939,23.5755,0,0,0,0,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28fb,1227,North Stradbroke,-27.345,153.562,2016-04-12T10:55:00Z,2016,4,12,10:55:00,0,199.3197,347.2021,0,0,0,0,0,0,51.4374,0,6.4297,6.4297,0,0,0,0,0,578.6704,154.3119,64.2967,192.8901,282.9054,0,0,0,12.8593,0,0,0,6.4297,0,0,0,0,19.289,19.289,0,0,0,0,0,0,0,38.578,0,0,0,25.7187,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28fa,1228,Rottnest Island,-32,115.4167,2016-04-13T09:40:00Z,2016,4,13,09:40:00,0,62.8679,455.7921,0,0,0,7.8585,0,0,62.8679,0,31.4339,872.2918,62.8679,0,0,0,7.8585,2797.6206,777.99,110.0189,0,322.198,0,0,0,39.2924,0,7.8585,0,0,7.8585,0,0,15.717,7.8585,39.2925,0,0,0,0,0,0,0,125.7357,0,0,0,227.896,0,133.5942,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28f9,1229,Maria Island,-42.5967,148.2333,2016-04-28T10:55:00Z,2016,4,28,10:55:00,0,0,9.4302,0,0,0,0,0,0,0,0,0,313.5536,0,0,0,0,0,320.626,73.0839,0,0,37.7206,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7151,0,0,0,23.5755,0,0,0,9.4301,0,0,0,4.715,0,4.7151,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28f8,1230,Rottnest Island,-32,115.4167,2016-05-02T09:55:00Z,2016,5,2,09:55:00,0,0,0,0,0,0,0,0,0,23.5755,0,0,534.3769,0,0,0,0,0,2860.4883,542.2354,282.9056,0,102.1604,0,0,0,15.717,62.8679,7.8585,0,0,0,0,0,0,141.4527,212.1791,0,0,0,0,0,0,0,55.0094,0,0,0,31.4339,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28f7,1231,Port Hacking,-34.1192,151.2267,2016-05-03T09:27:00Z,2016,5,3,09:27:00,0,0,152.0617,0,0,0,3.5363,0,0,42.4358,0,0,0,0,0,0,0,3.5363,1145.7668,449.1124,31.8269,0,233.3969,0,0,0,0,0,0,0,0,0,3.5363,0,0,3.5363,31.8269,0,0,0,17.6816,31.8269,0,0,21.2179,0,0,0,0,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28f6,1232,Yongala,-19.3085,147.6184,2016-05-03T10:53:00Z,2016,5,3,10:53:00,0,217.6196,231.2208,0,0,0,0,0,0,81.6073,0,0,0,27.2024,0,0,0,0,2312.208,3101.0786,272.0243,0,231.2206,0,0,0,13.6012,0,0,0,0,0,0,0,27.2024,136.0122,54.4049,0,0,0,0,54.4048,0,0,68.0061,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28f5,1233,North Stradbroke,-27.345,153.562,2016-05-17T10:45:00Z,2016,5,17,10:45:00,12.8593,12.8593,154.3121,0,0,0,6.4297,0,0,57.867,0,6.4297,0,6.4297,0,6.4297,0,0,694.4046,154.3121,218.6088,360.0615,212.1793,0,0,0,12.8594,19.289,19.289,0,6.4297,0,0,12.8593,0,38.578,109.3044,0,0,0,0,12.8593,0,0,0,0,0,0,0,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28f4,1234,Kangaroo Island,-35.8322,136.4473,2016-05-26T09:05:00Z,2016,5,26,09:05:00,0,0,45.9721,0,0,0,14.1453,0,0,0,0,0,3.5363,0,0,0,0,0,986.6326,343.0227,148.5253,0,84.8716,0,0,0,7.0726,0,0,0,0,0,0,0,0,49.5085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (136.44733 -35.83217)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28f3,1235,Rottnest Island,-32,115.4167,2016-05-27T09:40:00Z,2016,5,27,09:40:00,0,0,0,0,0,0,102.1603,0,0,31.434,0,7.8585,267.1885,7.8585,0,15.717,0,0,1689.5743,1163.056,102.1604,0,377.2074,0,7.8585,0,7.8585,78.5849,0,0,0,0,7.8585,0,23.5755,440.0751,322.198,0,0,0,0,0,0,0,55.0094,0,0,0,0,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28f2,1236,Darwin,-12.4,130.768,2016-05-31T08:12:00Z,2016,5,31,08:12:00,0,306.4809,660.1127,0,0,0,70.7264,0,0,94.3018,306.4809,0,0,0,0,0,0,0,4620.7891,5728.835,636.5373,0,141.4528,0,0,0,117.8774,0,0,0,0,0,0,0,0,1178.7727,825.1409,0,0,0,0,165.0282,0,0,70.7264,0,0,0,0,0,0,0,0,POINT (130.76805 -12.4)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28f1,1237,Maria Island,-42.5967,148.2333,2016-05-31T10:25:00Z,2016,5,31,10:25:00,0,4.4204,26.5224,0,0,0,4.4204,0,0,4.4204,0,17.6816,22.102,8.8408,0,0,0,0,574.6518,274.0647,22.102,0,13.2612,0,0,0,0,0,0,0,0,0,13.2612,0,0,26.5224,8.8408,0,0,0,13.2612,4.4204,0,0,4.4204,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28f0,1238,Yongala,-19.3085,147.6184,2016-06-01T11:32:00Z,2016,6,1,11:32:00,0,0,122.411,0,0,0,0,0,0,27.2024,0,0,0,13.6012,0,13.6012,0,0,2278.2046,714.0641,61.2054,0,353.6316,0,0,0,0,40.8036,0,0,0,0,0,0,0,231.2208,462.4416,0,0,0,0,0,0,0,27.2024,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28ef,1239,Port Hacking,-34.1192,151.2267,2016-06-15T11:06:00Z,2016,6,15,11:06:00,0,0,258.1512,0,0,0,0,0,0,7.0726,0,0,0,0,0,0,0,0,445.5759,251.0784,45.9722,194.4975,95.4805,0,0,0,0,3.5363,3.5363,0,0,0,0,0,0,7.0726,7.0726,0,0,0,0,3.5363,0,0,10.609,0,0,0,0,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28ee,1240,Rottnest Island,-32,115.4167,2016-06-21T09:43:00Z,2016,6,21,09:43:00,15.717,62.8679,707.2636,0,0,0,424.3582,0,0,47.1509,0,47.1509,0,15.717,0,0,0,0,5390.9204,2451.8472,1163.0555,0,644.3959,0,0,0,62.8679,0,0,0,0,0,15.717,0,0,471.5091,282.9055,0,0,0,0,78.5849,0,0,62.8679,0,0,0,15.717,0,15.717,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28ed,1241,North Stradbroke,-27.345,153.562,2016-06-23T10:45:00Z,2016,6,23,10:45:00,0,25.7187,205.7494,0,6.4297,0,12.8593,0,0,32.1483,25.7188,6.4297,0,12.8593,0,0,0,0,1279.5042,321.4835,135.0231,0,237.8978,0,0,0,0,6.4297,0,0,0,0,57.867,6.4297,0,83.5857,96.4451,0,0,0,0,6.4297,0,6.4297,25.7187,0,0,0,38.578,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28ec,1242,Yongala,-19.3085,147.6184,2016-06-24T11:00:00Z,2016,6,24,11:00:00,0,190.4171,598.4538,0,0,0,0,0,0,68.0061,13.6012,0,0,27.2024,0,0,0,0,1822.5637,1836.165,40.8036,0,163.2146,0,0,0,0,0,0,0,0,13.6012,0,0,40.8037,312.8281,108.8098,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28eb,1243,Maria Island,-42.5967,148.2333,2016-07-01T10:44:00Z,2016,7,1,10:44:00,0.4715,0,0,0,0,0,0,0,0,0.4715,0,0,0.4715,0,0,0,0,0,89.5868,16.9744,0,0,1.886,0,0,0,0.4715,0.4715,0,1.886,0,0,0,0,0,3.7721,0.4715,0,0,0,0,0,0,0,0.4715,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28ea,1244,Port Hacking,-34.1192,151.2267,2016-07-19T10:30:00Z,2016,7,19,10:30:00,0,45.9721,67.19,0,0,0,0,0,0,14.1453,7.0726,3.5363,0,0,0,0,0,0,753.2357,307.6597,63.6537,0,162.6704,0,0,0,0,14.1452,0,0,3.5363,0,38.8995,0,0,10.609,3.5363,0,0,0,0,0,0,0,7.0726,0,0,0,7.0726,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28e9,1245,North Stradbroke,-27.345,153.562,2016-07-20T10:45:00Z,2016,7,20,10:45:00,0,6.4297,90.0154,0,0,0,0,0,0,25.7187,6.4297,0,0,0,0,6.4297,0,0,559.3817,109.3044,45.0077,160.7417,263.6167,0,0,0,6.4297,0,0,0,6.4297,0,0,0,0,64.2967,167.1715,0,0,0,0,0,0,0,19.289,0,0,0,19.289,0,12.8593,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28e8,1246,Maria Island,-42.5967,148.2333,2016-07-21T10:15:00Z,2016,7,21,10:15:00,0,3.1434,13.3594,0,0,0,0,0,0,0.7858,0,0,0,0,0,0,0,0,129.6643,35.3631,0.7858,0,2.3575,0,0,0,10.216,0,0,8.6443,0,0.7858,0,0,0,1.5717,2.3574,0,0,0,0,0,0,0,2.3575,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28e7,1247,Rottnest Island,-32,115.4167,2016-07-22T13:25:00Z,2016,7,22,13:25:00,0,0,102.1603,0,0,0,0,0,0,23.5755,0,94.3018,31.434,0,0,7.8585,0,0,2624.7339,487.2261,251.4715,0,196.4622,0,0,0,7.8585,15.717,15.717,0,0,0,0,0,0,447.9336,620.8203,0,0,0,0,0,0,0,149.3113,0,0,0,0,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28e6,1248,Darwin,-12.4,130.768,2016-07-24T17:11:00Z,2016,7,24,17:11:00,0,0,58.9386,0,0,0,0,0,0,78.5848,39.2924,19.6462,0,0,0,0,0,0,3123.7476,1905.6824,746.5559,39.2924,216.1083,0,0,0,0,0,0,0,0,0,569.7401,0,0,550.0939,451.8629,0,0,0,0,255.4007,0,0,137.5235,0,0,0,0,0,0,0,0,POINT (130.76805 -12.4)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28e5,1249,Yongala,-19.3085,147.6184,2016-07-25T11:47:00Z,2016,7,25,11:47:00,0,0,181.3496,0,0,0,0,0,0,20.4018,0,0,0,6.8006,0,0,0,0,596.1871,129.2116,22.6688,0,27.2025,0,2.2669,0,4.5337,2.2669,0,0,0,0,0,0,0,38.5368,15.8681,0,0,0,0,4.5337,0,0,11.3343,2.2669,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28e4,1250,North Stradbroke,-27.345,153.562,2016-08-22T11:05:00Z,2016,8,22,11:05:00,0,0,154.3121,0,0,0,0,0,0,16.0742,0,0,0,6.4296,0,0,0,0,1437.0309,385.7801,96.445,0,163.9565,0,0,0,0,0,19.289,0,0,0,0,0,0,22.5038,99.6599,0,0,0,0,0,0,0,6.4296,0,0,0,70.7263,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28e3,1251,Yongala,-19.3085,147.6184,2016-08-23T11:16:00Z,2016,8,23,11:16:00,0,163.2147,340.0306,0,0,0,0,0,0,68.0061,0,0,0,27.2024,0,0,0,0,1156.1038,1638.9473,0,0,74.8067,0,0,0,13.6012,0,0,0,0,0,13.6012,0,27.2024,54.4049,95.2085,0,0,0,0,0,0,0,13.6012,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28e2,1252,Port Hacking,-34.1192,151.2267,2016-08-30T10:44:00Z,2016,8,30,10:44:00,0,3.5363,53.0448,0,0,0,0,0,0,0,7.0726,3.5363,99.0169,3.5363,0,0,0,0,990.1688,544.5927,233.397,0,187.4246,0,0,0,0,3.5363,0,0,10.609,0,14.1453,0,0,10.609,42.4357,0,0,0,519.8387,7.0726,0,0,10.6089,0,0,0,343.0228,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28e1,1253,Maria Island,-42.5967,148.2333,2016-08-31T10:30:00Z,2016,8,31,10:30:00,0,12.5736,119.449,0,0,0,0,0,0,1.5717,0,3.1434,23.5755,1.5717,0,0,0,0,295.4792,69.1546,0,0,17.2887,0,0,0,1.5717,1.5717,0,1.5717,4.7151,0,0,0,0,0,0,0,0,0,1.5717,0,0,0,6.2868,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28e0,1254,Kangaroo Island,-35.8322,136.4473,2016-09-15T11:25:00Z,2016,9,15,11:25:00,0,127.3074,7.0726,0,0,0,0,0,0,42.4358,0,3.5363,109.6259,0,0,7.0726,0,0,339.4864,491.548,205.1065,0,247.5424,0,3.5363,0,10.6089,0,314.7323,0,0,0,0,0,0,7.0726,7.0726,0,0,0,813.3531,0,0,0,3.5363,0,3.5363,0,3.5363,0,0,0,0,POINT (136.44733 -35.83217)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28df,1255,North Stradbroke,-27.345,153.562,2016-09-20T10:30:00Z,2016,9,20,10:30:00,0,0,86.8005,0,0,0,0,0,0,25.7187,0,0,0,0,0,0,0,0,298.9795,180.0307,73.9411,54.6522,67.5116,0,0,0,0,6.4297,0,0,0,0,0,0,0,19.289,102.8746,0,0,0,0,3.2148,0,0,3.2148,0,0,0,38.578,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28de,1256,Maria Island,-42.5967,148.2333,2016-09-27T10:18:00Z,2016,9,27,10:18:00,0,89.5867,42.4358,0,0,0,0,0,0,0,0,4.7151,28.2905,14.1453,0,0,0,0,1301.3652,589.3863,9.4302,0,23.5755,0,0,0,4.7151,33.0056,0,18.8604,0,0,0,0,0,4.7151,0,0,0,0,2272.6736,4.7151,0,0,14.1453,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28dd,1257,Port Hacking,-34.1192,151.2267,2016-09-27T10:23:00Z,2016,9,27,10:23:00,0,148.5253,144.989,0,0,0,0,0,0,7.0726,7.0726,0,56.5812,0,0,0,0,0,601.1739,272.2963,130.8438,0,49.5083,0,3.5363,0,7.0726,7.0726,0,7.0726,0,0,10.609,0,0,14.1453,102.5531,0,0,0,611.783,0,0,3.5363,3.5363,0,0,0,152.0617,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28dc,1258,Yongala,-19.3085,147.6184,2016-09-27T11:33:00Z,2016,9,27,11:33:00,0,43.5239,179.5361,0,0,0,0,0,0,38.0834,5.4405,5.4405,0,16.3215,0,0,0,0,726.3053,1172.4253,95.2085,0,146.8931,0,0,0,10.881,27.2024,0,0,5.4405,0,0,0,5.4405,310.1079,663.7397,0,0,0,0,16.3215,0,0,0,0,0,0,0,0,5.4405,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28db,1259,Rottnest Island,-32,115.4167,2016-10-04T10:55:00Z,2016,10,4,10:55:00,7.8585,0,86.4433,0,0,0,94.3018,0,0,23.5755,0,0,220.0376,7.8585,0,7.8585,0,0,1772.0879,514.7308,176.8159,0,333.9851,0,0,0,0,39.2924,0,0,0,0,47.1509,0,0,188.6036,70.7264,0,0,15.717,0,0,0,0,94.3018,0,0,0,0,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28da,1260,Yongala,-19.3085,147.6184,2016-10-12T11:35:00Z,2016,10,12,11:35:00,0,149.6135,680.0612,0,0,0,0,0,0,108.8098,0,0,0,13.6012,0,0,0,0,1024.6254,194.9508,77.0735,0,108.8095,0,0,0,0,27.2024,0,0,0,0,0,0,0,421.6379,775.2698,0,0,0,0,0,0,0,40.8037,0,0,0,0,0,13.6012,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28d9,1261,North Stradbroke,-27.345,153.562,2016-10-20T09:50:00Z,2016,10,20,09:50:00,0,38.578,122.1637,0,0,0,0,0,0,45.0077,32.1484,0,25.7186,0,0,6.4297,12.8593,0,777.99,430.7879,147.8825,0,334.3429,0,6.4297,0,0,64.2967,0,0,0,0,32.1483,0,0,64.2967,687.9747,0,0,0,244.3274,6.4297,0,0,19.289,0,0,0,19.289,0,0,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28d8,1262,Rottnest Island,-32,115.4167,2016-10-24T09:47:00Z,2016,10,24,09:47:00,0,31.4339,94.3018,0,0,0,23.5755,0,0,0,0,0,950.8766,7.8585,0,0,0,0,1838.8854,133.5943,23.5755,0,23.5755,0,0,0,0,0,0,0,0,0,0,0,0,290.7639,15.717,0,0,0,0,0,0,0,15.717,0,0,0,0,0,0,0,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28d7,1263,Port Hacking,-34.1192,151.2267,2016-10-31T09:35:00Z,2016,10,31,09:35:00,0,130.8438,60.1174,0,0,0,0,0,0,3.5363,7.0726,3.5363,49.5084,3.5363,0,0,0,0,224.5564,212.179,77.799,0,60.1175,0,0,0,0,3.5363,0,0,3.5363,0,14.1453,0,0,0,74.2626,0,0,0,1456.963,7.0726,0,0,0,0,0,0,56.5811,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28d6,1264,Darwin,-12.4,130.768,2016-11-08T08:30:00Z,2016,11,8,08:30:00,0,0,88.4079,0,0,0,22.102,0,0,198.9179,0,0,0,44.204,0,22.102,0,0,3116.3804,2431.2185,464.1418,0,419.9378,0,0,0,88.408,0,0,0,0,0,861.9775,0,0,596.7537,353.6319,0,0,0,0,22.102,0,0,66.306,0,0,0,0,0,0,0,0,POINT (130.76805 -12.4)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28d5,1265,Yongala,-19.3085,147.6184,2016-11-08T11:41:00Z,2016,11,8,11:41:00,0,0,380.8342,0,0,0,0,0,0,0,0,0,0,0,0,13.6012,0,0,2842.6555,666.4599,149.6134,0,394.4354,0,0,0,204.0183,0,0,0,13.6012,0,0,0,0,68.0061,40.8036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28d4,1266,Rottnest Island,-32,115.4167,2016-11-14T09:57:00Z,2016,11,14,09:57:00,0,15.717,416.4997,0,0,0,70.7264,0,0,0,23.5755,0,1147.3387,0,0,0,0,0,2326.1116,620.8203,55.0095,0,314.3395,0,0,0,23.5755,39.2924,0,0,7.8585,7.8585,15.717,0,7.8585,47.1509,62.8679,0,0,0,0,0,0,0,23.5755,0,0,0,15.717,0,0,7.8585,0,POINT (115.41667 -32)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28d3,1267,North Stradbroke,-27.345,153.562,2016-11-16T10:30:00Z,2016,11,16,10:30:00,6.4297,19.289,257.1868,0,6.4297,0,0,0,0,12.8593,0,0,6.4297,0,0,6.4297,0,0,1028.7474,327.9131,115.734,0,340.7726,0,6.4297,0,0,19.289,19.289,0,12.8593,0,25.7187,0,0,51.4374,147.8825,0,0,0,0,6.4297,0,0,45.0077,0,0,0,167.1714,0,6.4297,0,0,POINT (153.562 -27.345)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28d2,1268,Maria Island,-42.5967,148.2333,2016-11-18T10:45:00Z,2016,11,18,10:45:00,0,169.7433,30.6481,0,0,0,0,0,0,2.3575,0,2.3575,139.0951,7.0725,0,0,0,0,106.0893,207.464,0,0,2.3575,0,0,0,0,2.3575,0,4.7151,0,0,0,0,2.3575,16.5028,42.4358,0,0,0,1289.5773,0,0,0,2.3575,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28d1,1269,Kangaroo Island,-35.8322,136.4473,2016-11-18T12:50:00Z,2016,11,18,12:50:00,0,0,3.5363,0,0,0,24.7542,0,0,45.9722,0,0,0,0,0,0,0,0,714.336,678.9729,70.7264,0,155.5978,0,0,0,14.1452,3.5363,0,0,0,0,7.0726,0,0,17.6816,17.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (136.44733 -35.83217)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28d0,1270,Port Hacking,-34.1192,151.2267,2016-12-05T09:50:00Z,2016,12,5,09:50:00,0,1.7682,31.8269,0,0,0,0,0,0,5.3045,7.0726,0,54.813,7.0727,0,1.7682,0,0,205.1068,300.587,17.6818,0,51.2768,0,3.5363,0,0,0,0,0,0,0,10.609,0,0,1.7682,5.3046,0,0,0,560.5064,0,0,5.3045,5.3045,0,0,0,42.4359,0,0,0,0,POINT (151.22667 -34.11923)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28cf,1271,Yongala,-19.3085,147.6184,2016-12-07T11:22:00Z,2016,12,7,11:22:00,0,0,421.6379,0,0,0,0,0,0,81.6073,0,0,27.2024,27.2024,0,27.2024,0,0,931.6835,2040.1833,217.6195,0,163.2146,0,0,0,122.4109,27.2024,0,0,0,0,95.2085,40.8037,68.0061,54.4049,285.6256,0,0,13.6012,0,0,13.6012,13.6012,27.2024,0,0,0,0,0,0,0,0,POINT (147.61842 -19.30847)
nrs_zoop_htg_map.fid--4247ee6b_16c26ca91e7_-28ce,1272,Rottnest Island,-32,115.4167,2016-12-14T09:54:00Z,2016,12,14,09:54:00,7.0726,14.1453,509.2298,0,0,0,7.0726,0,0,21.2179,0,0,728.4816,7.0726,0,0,0,0,1421.5996,813.3529,28.2905,0,99.0169,0,0,0,0,21.2179,0,0,0,0,0,0,0,21.2179,56.5811,0,0,0,0,0,0,0,7.0726,0,0,0,21.2179,0,0,0,0,POINT (115.41667 -32)
