"","NRS_TRIP_CODE","Station","Latitude","Longitude","SampleDepth_m","StartTimeLocal","Biomass_mgm3","PROCHLOROCOCCUS_CELLSPERML","SYNECOCHOCCUS_CELLSPERML","PICOEUKARYOTES_CELLSPERML","SALINITY","SILICATE_UMOL_PER_L","NITRATE_UMOL_PER_L","PHOSPHATE_UMOL_PER_L","AMMONIUM_UMOL_PER_L","NITRITE_UMOL_PER_L","TCO2_UMOL_PER_KG","TALKALINITY_UMOL_PER_KG","OXYGEN_UMOL_PER_L","CPHL_C3","MG_DVP","CPHL_C2","CPHL_C1","CPHL_C1C2","CPHLIDE_A","PHIDE_A","PERID","PYROPHIDE_A","BUT_FUCO","FUCO","NEO","KETO_HEX_FUCO","PRAS","VIOLA","HEX_FUCO","ASTA","DIADCHR","DIADINO","DINO","ANTH","ALLO","MYXO","DIATO","ZEA","LUT","CANTHA","GYRO","DV_CPHL_B","CPHL_B","DV_CPHL_B_AND_CPHL_B","DV_CPHL_A","CPHL_A","DV_CPHL_A_AND_CPHL_A","ECHIN","PHYTIN_B","PHYTIN_A","LYCO","BETA_EPI_CAR","BETA_BETA_CAR","ALPHA_BETA_CAR","WaterDensity_kgm3","Temperature","PAR_umolm2s","Conductivity_Sm","SpecificConductivity_Sm","Salinity","Turbidity_NTU","Chlorophyll_mgm-3"
"4137","NRSNSI20130418","North Stradbroke",-27.345,153.562,"30",2013-04-18 10:05:00,NA,NA,NA,NA,35.276,0.4,0,0.09,0,NA,1981.46,2312.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.6011,25.2545,NA,5.373605,NA,35.2852,0.057,0.1455
"4138","NRSYON20130416","Yongala",-19.30847,147.61842,"10",2013-04-16 11:35:00,NA,NA,NA,NA,34.399,1.1,0,0.14,0.06,NA,1936.89,2242.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.5189,26.3243,NA,5.362751,NA,34.3962,0.1696,0.2605
"4139","NRSYON20130416","Yongala",-19.30847,147.61842,"20",2013-04-16 11:35:00,NA,NA,NA,NA,34.415,1.1,0,0.17,0.05,NA,1938.69,2245.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.5686,26.3059,NA,5.361427,NA,34.3974,0.2088,0.4863
"4140","NRSYON20130416","Yongala",-19.30847,147.61842,"WC",2013-04-16 11:35:00,32.22129,1816.5,169969,2221,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028,0,0.028,0,NA,0.012,0,0,0,0.011,0.042,0.002,0,0.006,0.002,0.04,0.002,0,0.01,0,0,0.004,0,0,0.066,0,0,0,0,0.026,0.026,0,0.329,0.329,0,0,0,0,NA,NA,0.024,NA,NA,NA,NA,NA,NA,NA,NA
"4141","NRSYON20130416","Yongala",-19.30847,147.61842,"8",2013-04-16 11:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022,0,0.027,0,NA,0.013,0,0,0,0.011,0.035,0.003,0,0.005,0.002,0.036,0.005,0,0.009,0,0,0.004,0,0,0.075,0,0,0,0,0.026,0.026,0,0.286,0.286,0,0,0,0,NA,NA,0.022,1022.5094,26.328,NA,5.363051,NA,34.3962,0.1819,0.2372
"4142","NRSYON20130416","Yongala",-19.30847,147.61842,"26",2013-04-16 11:35:00,NA,NA,NA,NA,34.412,1.1,0,0.14,0.18,NA,1939.21,2248.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.5958,26.2999,NA,5.360829,NA,34.3957,0.235,0.5179
"4143","NRSYON20130416","Yongala",-19.30847,147.61842,"0",2013-04-16 11:35:00,NA,NA,NA,NA,34.4,1.1,0,0.15,0.1,NA,1936.45,2239.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4144","NRSDAR20130405","Darwin",-12.4,130.76805,"20",2013-04-05 09:40:00,NA,NA,NA,NA,33.038,4.6,0.4,0.2,0,NA,1920.58,2206.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.3778,30.2006,NA,5.586458,NA,33.1782,9.5889,0.3864
"4145","NRSDAR20130405","Darwin",-12.4,130.76805,"WC",2013-04-05 09:40:00,3.21636,0,51870.5,614.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.042,0.025,NA,0,0,0,0,0,0.151,0,0,0,0,0,0,0,0.019,0,0,0.006,0,0,0.064,0,0,0,0,0,0,0,0.388,0.388,0,0,0,0,NA,NA,0.019,NA,NA,NA,NA,NA,NA,NA,NA
"4146","NRSDAR20130405","Darwin",-12.4,130.76805,"0",2013-04-05 09:40:00,NA,NA,NA,NA,33.213,4.8,0.4,0.29,0.01,NA,1939.45,2233.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4147","NRSDAR20130405","Darwin",-12.4,130.76805,"6",2013-04-05 09:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026,0,0.077,0.029,NA,0,0,0,0,0,0.21,0.004,0,0.011,0.003,0.015,0,0,0.025,0,0,0.018,0,0,0.064,0,0,0,0,0.051,0.051,0,0.688,0.688,0,0,0,0,NA,NA,0.033,1020.2136,30.2311,NA,5.571329,NA,33.0601,2.6612,0.3537
"4148","NRSDAR20130405","Darwin",-12.4,130.76805,"10",2013-04-05 09:40:00,NA,NA,NA,NA,33.194,4.4,0,0.22,0,NA,1929.1,2216.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020.3295,30.1876,NA,5.582675,NA,33.1644,3.6251,0.3331
"4149","NRSDAR20130405","Darwin",-12.4,130.76805,"25",2013-04-05 09:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.036,0.014,NA,0,0,0,0,0,0.104,0,0,0,0,0.009,0,0,0.011,0,0,0.017,0,0,0.054,0,0,0,0,0.022,0.022,0,0.376,0.376,0,0,0,0,NA,NA,0.031,NA,NA,NA,NA,NA,NA,NA,NA
"4150","NRSNSI20130326","North Stradbroke",-27.345,153.562,"20",2013-03-26 11:10:00,NA,NA,NA,NA,34.535,1.7,0,0.1,0.31,NA,NA,NA,NA,0.008,0,0,0,NA,0.016,0,0.005,0,0.003,0.042,0.008,0,0.004,0.003,0.007,0.004,0,0.006,0,0.004,0.005,0,0,0.064,0.018,0,0,0,0.037,0.037,0,0.282,0.282,0,0,0,0,NA,NA,0.013,1023.1015,25.5823,NA,5.342058,NA,34.8033,0.3911,0.3015
"4151","NRSNSI20130326","North Stradbroke",-27.345,153.562,"50",2013-03-26 11:10:00,NA,NA,NA,NA,35.535,2.5,7,0.49,0.05,NA,2087.52,2326.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.4695,19.5099,NA,4.806189,NA,35.513,0.1668,0.29
"4152","NRSNSI20130326","North Stradbroke",-27.345,153.562,"WC",2013-03-26 11:10:00,8.80864,14101.5,41034,6331.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031,0,0.036,0,NA,0.009,0,0,0,0.014,0.047,0.009,0,0.009,0.003,0.039,0.002,0,0.007,0,0.003,0.003,0,0.002,0.05,0.013,0,0,0.003,0.045,0.048,0.01,0.285,0.295,0,0,0,0,NA,NA,0.013,NA,NA,NA,NA,NA,NA,NA,NA
"4153","NRSNSI20130326","North Stradbroke",-27.345,153.562,"40",2013-03-26 11:10:00,NA,NA,NA,NA,35.314,2.8,5,0.44,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.6163,21.8865,NA,5.031967,NA,35.3604,0.1506,0.2814
"4154","NRSNSI20130326","North Stradbroke",-27.345,153.562,"57",2013-03-26 11:10:00,NA,NA,NA,NA,35.527,2.4,7.6,0.46,0.52,NA,2096.04,2332.46,NA,0.035,0,0,0,NA,0,0,0,0,0,0.014,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.03,0.03,0,0,0,0,NA,NA,0,1025.7197,18.8132,NA,4.736485,NA,35.5239,0.0895,0.3355
"4155","NRSNSI20130326","North Stradbroke",-27.345,153.562,"0",2013-03-26 11:10:00,NA,NA,NA,NA,34.325,2.1,0,0.11,0.94,NA,1952.74,2267.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4156","NRSNSI20130326","North Stradbroke",-27.345,153.562,"10",2013-03-26 11:10:00,NA,NA,NA,NA,34.454,1.9,0,0.08,0.1,NA,1954.87,2268.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.7946,25.552,NA,5.289135,NA,34.4418,0.1741,0.2999
"4157","NRSNSI20130326","North Stradbroke",-27.345,153.562,"30",2013-03-26 11:10:00,NA,NA,NA,NA,34.882,1.4,0.2,0.1,0,NA,1970.3,2285.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.2372,25.6415,NA,5.370588,NA,34.9639,0.3892,0.3195
"4158","NRSROT20130321","Rottnest Island",-32,115.41667,"20",2013-03-21 11:34:00,NA,NA,NA,NA,35.509,1.5,0.1,0.01,0.03,NA,2022.6,2330.02,NA,0.031,0,0.035,0,NA,0.017,0,0.005,0,0.016,0.048,0.004,0,0.006,0,0.042,0,0,0.018,0,0.003,0.004,0,0.007,0.004,0.004,0,0,0,0.033,0.033,0.018,0.279,0.297,0,0,0,0,NA,NA,0.012,1024.4677,22.7962,NA,5.14501,NA,35.5111,0.0701,0.3872
"4159","NRSROT20130321","Rottnest Island",-32,115.41667,"40",2013-03-21 11:34:00,NA,NA,NA,NA,35.513,1.5,0.2,0.01,0.09,NA,2028.04,2328.04,NA,0.057,0,0.056,0,NA,0.032,0,0.007,0,0.022,0.087,0.005,0,0.009,0.002,0.057,0,0,0.021,0,0.003,0.005,0,0.009,0.029,0,0,0,0,0.047,0.047,0.017,0.369,0.386,0,0,0,0,NA,NA,0.016,1024.5762,22.7241,NA,5.138737,NA,35.5141,0.0874,0.8301
"4160","NRSROT20130321","Rottnest Island",-32,115.41667,"46",2013-03-21 11:34:00,NA,NA,NA,NA,35.513,1.5,0.2,0.02,0.1,NA,2028.16,2327.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.6146,22.7141,NA,5.13929,NA,35.5244,0.1196,0.7903
"4161","NRSROT20130321","Rottnest Island",-32,115.41667,"0",2013-03-21 11:34:00,NA,NA,NA,NA,35.507,1.5,0,0,0.03,NA,2025.96,2331.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4162","NRSROT20130321","Rottnest Island",-32,115.41667,"30",2013-03-21 11:34:00,NA,NA,NA,NA,35.508,1.6,0.1,0.02,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.5212,22.7511,NA,5.140411,NA,35.5085,0.0614,0.5806
"4163","NRSROT20130321","Rottnest Island",-32,115.41667,"WC",2013-03-21 11:34:00,12.08634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028,0,0.031,0,NA,0.013,0,0.005,0,0.007,0.059,0.002,0,0.003,0,0.035,0,0,0.018,0,0.002,0.004,0,0.006,0.02,0,0,0,0,0.021,0.021,0.008,0.241,0.249,0,0,0,0,NA,NA,0.008,NA,NA,NA,NA,NA,NA,NA,NA
"4164","NRSROT20130321","Rottnest Island",-32,115.41667,"10",2013-03-21 11:34:00,NA,NA,NA,NA,35.505,1.5,0,0.02,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.425,22.7887,NA,5.14367,NA,35.5101,0.0829,0.2155
"4165","NRSPHB20130319","Port Hacking",-34.11923,151.22667,"60",2013-03-20 09:27:00,NA,NA,NA,NA,35.449,3.1,7.9,0.65,0.05,NA,2102.1,2326.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.0024,17.446,NA,4.590241,NA,35.4608,0.0524,0.3281
"4166","NRSPHB20130319","Port Hacking",-34.11923,151.22667,"WC",2013-03-20 09:27:00,2.04045,18527.5,24418,11072.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,0,0.038,0,NA,0.009,0,0.005,0,0.034,0.041,0.003,0,0.006,0.002,0.048,0,0,0.012,0,0,0,0,0,0.042,0,0,0,0.011,0.035,0.046,0.041,0.257,0.298,0,0,0,0,NA,NA,0.016,NA,NA,NA,NA,NA,NA,NA,NA
"4167","NRSPHB20130319","Port Hacking",-34.11923,151.22667,"40",2013-03-20 09:27:00,NA,NA,NA,NA,35.526,2.6,6.5,0.55,0.04,NA,2085.14,2329.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.1746,20.052,NA,4.858751,NA,35.4909,0.0987,3.4183
"4168","NRSPHB20130319","Port Hacking",-34.11923,151.22667,"100",2013-03-20 09:27:00,NA,NA,NA,NA,35.389,4.1,8.8,0.76,0.08,NA,2110.02,2322.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4169","NRSPHB20130319","Port Hacking",-34.11923,151.22667,"0",2013-03-20 09:27:00,NA,NA,NA,NA,35.398,0.9,0,0.11,0.06,NA,1993.12,2319.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4170","NRSPHB20130319","Port Hacking",-34.11923,151.22667,"20",2013-03-20 09:27:00,NA,NA,NA,NA,35.392,0.9,0.1,0.11,0.04,NA,1992.22,2319.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.8594,24.5358,NA,5.31127,NA,35.3877,0.0668,0.7986
"4171","NRSPHB20130319","Port Hacking",-34.11923,151.22667,"10",2013-03-20 09:27:00,NA,NA,NA,NA,35.389,0.9,0,0.1,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.8159,24.5401,NA,5.311235,NA,35.3873,0.0684,0.6877
"4172","NRSPHB20130319","Port Hacking",-34.11923,151.22667,"75",2013-03-20 09:27:00,NA,NA,NA,NA,35.375,3.8,9.2,0.75,0.05,NA,2111.48,2322.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.1978,16.7394,NA,4.511846,NA,35.392,0.0467,1e-04
"4173","NRSPHB20130319","Port Hacking",-34.11923,151.22667,"25",2013-03-20 09:27:00,NA,NA,NA,NA,35.385,1,0.5,0.15,0.04,NA,NA,NA,NA,0.016,0,0.022,0,NA,0.007,0,0.004,0,0.013,0.027,0.002,0,0.004,0.002,0.03,0,0,0.01,0,0,0,0,0.003,0.06,0,0,0,0.003,0.018,0.021,0.045,0.18,0.225,0,0,0,0,NA,NA,0.016,1023.9264,23.8785,NA,5.243466,NA,35.3953,0.0747,2.3184
"4174","NRSPHB20130319","Port Hacking",-34.11923,151.22667,"30",2013-03-20 09:27:00,NA,NA,NA,NA,35.431,1.4,1.9,0.24,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024.547,22.1098,NA,5.068627,NA,35.4703,0.0811,3.7958
"4175","NRSPHB20130319","Port Hacking",-34.11923,151.22667,"50",2013-03-20 09:27:00,NA,NA,NA,NA,35.486,3,7.8,0.65,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.6292,18.7041,NA,4.723198,NA,35.5086,0.0819,1.455
"4176","NRSMAI20130313","Maria Island",-42.59667,148.23333,"60",2013-03-14 10:00:00,NA,NA,NA,NA,35.281,1.4,3.6,0.43,0.09,NA,NA,NA,229.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.3588,15.1604,NA,4.339077,NA,35.2623,0.2501,0.2973
"4177","NRSMAI20130313","Maria Island",-42.59667,148.23333,"WC",2013-03-14 10:00:00,4.51764,15424.5,21499,14994.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4178","NRSMAI20130313","Maria Island",-42.59667,148.23333,"75",2013-03-14 10:00:00,NA,NA,NA,NA,35.209,1.9,5.5,0.55,0.14,NA,2096.37,2318.35,226.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.5822,14.4335,NA,4.260353,NA,35.1924,0.3637,0.1447
"4179","NRSMAI20130313","Maria Island",-42.59667,148.23333,"85",2013-03-14 10:00:00,NA,NA,NA,NA,35.189,2.1,5.7,0.56,0.11,NA,2100.01,2316.33,225.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4180","NRSMAI20130313","Maria Island",-42.59667,148.23333,"10",2013-03-14 10:00:00,NA,NA,NA,NA,35.262,0.5,0,0.2,0.06,NA,2053.49,2325.98,249.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.6484,17.4822,NA,4.569646,NA,35.27,0.1976,0.3387
"4181","NRSMAI20130313","Maria Island",-42.59667,148.23333,"50",2013-03-14 10:00:00,NA,NA,NA,NA,35.277,1.6,3.4,0.43,0.07,NA,2086.15,2327.55,230.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.884,17.2169,NA,4.54775,NA,35.2962,0.2117,0.6217
"4182","NRSMAI20130313","Maria Island",-42.59667,148.23333,"0",2013-03-14 10:00:00,NA,NA,NA,NA,35.224,0.5,0,0.2,0.05,NA,2053.27,2319.36,251.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4183","NRSMAI20130313","Maria Island",-42.59667,148.23333,"40",2013-03-14 10:00:00,NA,NA,NA,NA,35.283,0.5,0,0.19,0.05,NA,NA,NA,248.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.8073,17.3941,NA,4.562288,NA,35.2715,0.3089,0.6052
"4184","NRSMAI20130313","Maria Island",-42.59667,148.23333,"20",2013-03-14 10:00:00,NA,NA,NA,NA,35.283,0.5,0,0.19,0.06,NA,NA,NA,248.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.7113,17.3853,NA,4.560005,NA,35.2671,0.2023,0.6845
"4185","NRSMAI20130313","Maria Island",-42.59667,148.23333,"30",2013-03-14 10:00:00,NA,NA,NA,NA,35.283,0.5,0,0.19,0.08,NA,2058.46,2324.79,248.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.7622,17.3829,NA,4.560364,NA,35.2685,0.2111,0.6427
"4186","NRSESP20130314","Esperance",-33.93333,121.85,"0",2013-03-14 09:24:00,NA,NA,NA,NA,35.754,0.1,0,0.1,NA,NA,2054.89,2344.81,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4187","NRSESP20130314","Esperance",-33.93333,121.85,"50",2013-03-14 09:24:00,NA,NA,NA,NA,35.752,0,0,0.09,NA,NA,2054.49,2343.33,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4188","NRSESP20130314","Esperance",-33.93333,121.85,"40",2013-03-14 09:24:00,NA,NA,NA,NA,35.753,0,0,0.08,NA,NA,2055.39,2343.55,0.6,0.053,0,0.053,0,NA,0.014,0,0,0,0.023,0.052,0.002,0,0.005,0.002,0.102,0.006,0,0.024,0,0.003,0.006,0,0.005,0.073,0,0,0,0,0.018,0.018,0.009,0.389,0.398,0,0,0,0,NA,NA,0.014,1025.206,21.1394,NA,5.003892,NA,35.7553,0.2393,0.2039
"4189","NRSESP20130314","Esperance",-33.93333,121.85,"30",2013-03-14 09:24:00,NA,NA,NA,NA,35.754,0,0,0.08,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.162,21.1402,NA,5.003539,NA,35.7553,0.2461,0.1944
"4190","NRSESP20130314","Esperance",-33.93333,121.85,"WC",2013-03-14 09:24:00,14.29458,1160.5,9314,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042,0,0.048,0,NA,0.009,0,0,0,0.021,0.05,0.002,0,0.003,0.001,0.087,0.005,0,0.022,0,0.003,0.005,0,0.007,0.039,0,0,0,0,0.015,0.015,0.011,0.367,0.378,0,0,0,0,NA,NA,0.016,NA,NA,NA,NA,NA,NA,NA,NA
