NRS_TRIP_CODE,SAMPLE_DEPTH_M,SALINITY,SALINITY_FLAG,SILICATE_UMOL_PER_L,SILICATE_FLAG,NITRATE_UMOL_PER_L,NITRATE_FLAG,PHOSPHATE_UMOL_PER_L,PHOSPHATE_FLAG,AMMONIUM_UMOL_PER_L,AMMONIUM_FLAG,NITRITE_UMOL_PER_L,NITRITE_FLAG,TCO2_UMOL_PER_KG,CARBON_FLAG,TALKALINITY_UMOL_PER_KG,ALKALINITY_FLAG,OXYGEN_UMOL_PER_L,OXYGEN_FLAG
NRSMAI20090506,10,35.517,1,0.5,1,1.8,1,0.16,1,0.03,1,(null),9,2068.93,1,2329.84,1,(null),9
NRSPHB20090623,40,35.527,1,2.3,1,5.5,1,0.47,1,0.27,1,(null),9,2059.82,1,2326.33,1,(null),9
NRSMAI20091013,20,35.084,1,0,1,1,1,0.27,1,0.26,1,(null),9,(null),9,(null),9,283,1
NRSMAI20090820,20,35.243,1,1.1,1,3.3,1,0.36,1,0.05,1,(null),9,(null),9,(null),9,283.9,1
NRSPHB20110517,30,35.484,1,0.5,1,0.5,1,0.15,1,0.51,1,(null),9,(null),9,(null),9,(null),9
NRSNSI20110412,20,35.317,1,0.6,1,0,1,0.03,1,0.05,1,(null),9,(null),9,(null),9,(null),9
NRSPHB20091011,25,35.47,1,0.7,1,0.4,1,0.51,1,2.16,2,(null),9,(null),9,(null),9,(null),9
NRSMAI20091207,10,35.143,1,0,1,0,1,0.12,1,0.14,1,(null),9,2066.4,1,2315.08,1,(null),9
NRSMAI20100505,50,35.515,1,1.4,1,1.5,1,0.26,1,0.26,1,(null),9,2075.66,1,2331.75,1,242.9,1
NRSROT20100520,20,35.597,1,2.4,1,1.3,1,0.35,1,1.05,1,(null),9,2046.66,1,2339.04,1,(null),9
NRSROT20110527,30,35.228,1,1.9,1,0.1,1,0.07,1,0.13,1,(null),9,(null),9,(null),9,(null),9
NRSNSI20101018,0,35.367,1,0.8,1,0.1,1,0.22,1,0.09,1,(null),9,2006.71,1,2315.05,1,(null),9
NRSPHB20130422,30,35.316,1,0.5,1,0.7,1,0.17,1,0.57,1,(null),9,(null),9,(null),9,(null),9
NRSMAI20121112,10,35.043,1,0.9,1,0.6,1,0.26,1,0.12,1,(null),9,2068.35,1,2308.48,1,277.2,1
NRSKAI20091215,75,35.848,1,0.7,1,1.7,1,0.2,1,0.06,1,(null),9,2116.17,1,2349.82,1,(null),9
NRSROT20121219,46,35.51,1,1.8,1,0.2,1,0.11,1,0.13,1,(null),9,2039.05,1,2327.69,1,(null),9
NRSROT20121219,0,35.582,1,1.2,1,0.4,1,0.1,1,0.11,1,(null),9,2038.15,9,2336.04,9,(null),9
NRSNSI20131212,10,35.724,1,1.4,1,0,1,0.06,1,0.54,1,(null),9,2031.46,1,2334.03,1,(null),9
NRSROT20100924,48,35.596,1,1.6,1,0.1,1,0.12,1,0.1,1,(null),9,2035.52,1,2329.94,1,(null),9
NRSNSI20090916,50,35.465,1,2.3,1,3.9,1,0.34,1,0.43,1,(null),9,2074.71,1,2319.32,1,(null),9
NRSNSI20091015,57,(null),9,1.3,1,2.5,1,0.25,1,0.39,1,(null),9,2040.62,1,2320.77,1,(null),9
NRSPHB20120821,100,35.257,1,3.9,1,10.2,1,0.77,1,0,1,(null),9,2124.05,1,2316.61,1,(null),9
NRSMAI20130807,85,35.395,1,0.9,1,1.8,1,0.24,1,0.04,1,(null),9,(null),9,(null),9,261.3,1
NRSMAI20130924,0,35.314,1,1.1,1,2.9,1,0.21,1,0,1,(null),9,2091.67,1,2325.24,1,264.9,1
NRSPHB20131020,40,35.445,1,2.3,1,3.4,1,0.81,1,0.33,1,(null),9,(null),9,(null),9,(null),9
NRSPHB20130915,0,35.491,1,0.6,1,1.3,1,0.15,1,(null),9,(null),9,2052.3,1,2329.41,1,(null),9
NRSMAI20130611,0,35.387,1,0.4,1,2.3,1,0.32,1,0.16,1,(null),9,(null),9,(null),9,261.3,2
NRSROT20110826,50,35.012,1,2,1,0.5,1,0.14,1,0.24,1,(null),9,2010.93,1,2298.29,1,(null),9
NRSYON20160927,10,35.727,1,1.9,1,0,1,0.06,1,-0.02,1,0.01,1,2015.15,1,2328.74,1,(null),9
NRSNSI20140213,20,35.641,1,1,1,0.2,1,0.11,1,0.51,1,(null),9,(null),9,(null),9,(null),9
NRSMAI20131217,0,35.174,1,0.2,1,0,1,0.07,1,0.05,1,(null),9,2070.91,1,2318.2,1,260.7,1
NRSNSI20130806,57,35.511,1,3,1,6.4,1,0.47,1,0.03,1,(null),9,2085.87,1,2327.97,1,(null),9
NRSNSI20130913,10,35.584,1,0.7,1,0,1,0.12,1,0.26,1,(null),9,2017.53,1,2329.77,1,(null),9
NRSNSI20140306,10,35.644,1,0,1,0.2,1,0.13,1,0.22,1,(null),9,2002.08,1,2335.02,1,(null),9
NRSNIN20120226,0,34.736,1,3.5,1,0,1,0.08,1,0.03,1,(null),9,1970.3,1,2277.48,1,(null),9
NRSDAR20120729_16:30,0,33.989,1,9,1,0,1,0.21,1,0.12,1,(null),9,1972.18,1,2282.27,1,(null),9
NRSNSI20120806,0,35.447,1,0.2,1,0,1,0.09,1,0.14,1,(null),9,2009.13,1,2320.48,1,(null),9
NRSYON20120615,20,35.146,1,0.9,1,0,1,0.06,1,0.51,1,(null),9,1969.56,1,2276.07,1,(null),9
NRSROT20120329,40,35.397,1,2.1,1,0.2,1,0.09,1,0.69,1,(null),9,2019.15,1,2316.72,1,(null),9
NRSDAR20120730_01:30,0,34.003,1,8,1,0,1,0.18,1,0.25,1,(null),9,1972.29,1,2270.91,1,(null),9
NRSDAR20140118_03:30,18,33.979,1,6.7,1,1.4,1,0.46,1,0.2,1,(null),9,1996.88,1,2264.27,1,(null),9
NRSYON20140317,0,35.58,1,0.9,1,0.1,1,0.03,1,0.22,1,(null),9,1984.51,1,2312.95,1,(null),9
NRSYON20130912,20,35.491,1,0.7,1,0,1,0.02,1,0.09,1,(null),9,1985.74,1,2309.48,1,(null),9
NRSMAI20140408,0,35.482,1,0.6,1,0.5,1,0.13,1,0.04,1,(null),9,2065.32,1,2332.21,1,243.1,1
NRSMAI20140408,60,35.383,1,1.2,1,4.1,1,0.35,1,0,1,(null),9,(null),9,(null),9,220.1,1
NRSKAI20140507,75,35.873,1,0.5,1,0.6,1,0.13,1,0.44,1,(null),9,2107.39,1,2358.9,1,(null),9
NRSPHB20140824,10,35.453,1,0.9,1,1.4,1,0.35,1,1.06,4,(null),9,(null),9,(null),9,(null),9
NRSYON20140624,10,35.295,1,0.3,1,0.1,1,0.06,1,0.16,1,(null),9,1987.8,1,2309.74,1,(null),9
NRSYON20140717,20,35.367,1,0.6,1,0.1,1,0.06,1,0.16,1,(null),9,2002.31,1,2315.92,1,(null),9
NRSYON20140820,26,35.462,1,1.2,1,0.1,1,0.08,1,0.33,1,(null),9,1999.67,1,2319.52,1,(null),9
NRSROT20131017,46,35.283,1,1.8,1,0.1,1,0.11,1,0,1,(null),9,2033.41,1,2315.77,1,(null),9
NRSNSI20140404,10,35.263,1,(null),9,0,1,0.05,1,0.28,1,(null),9,1978.12,1,2310.18,1,(null),9
NRSNSI20140507,0,35.393,1,0.6,1,0,1,0.06,1,0.07,1,(null),9,1986.28,1,2310,1,(null),9
NRSROT20140902,0,35.209,1,1.4,1,0,1,0.07,1,0,1,(null),9,2016.26,1,2312.9,1,(null),9
NRSROT20140902,10,35.189,1,1.4,1,0,1,0.07,1,0.03,1,(null),9,(null),9,(null),9,(null),9
NRSKAI20140713,30,35.855,1,0.4,1,0.5,1,0.13,1,0.17,1,(null),9,2102.81,1,2351.26,1,(null),9
NRSMAI20140619,30,35.331,1,0.7,1,2.8,1,0.3,1,0.28,1,(null),9,2099.31,1,2323.47,1,254.7,1
NRSMAI20140703,60,35.328,1,0.6,1,2.4,1,0.27,1,0.11,1,(null),9,(null),9,(null),9,259.2,1
NRSMAI20140807,40,35.318,1,0.5,1,2.4,1,0.28,1,0.24,1,(null),9,(null),9,(null),9,(null),9
NRSNIN20121107,40,34.994,1,3.5,1,1.2,1,0.14,1,0.04,1,(null),9,2004.56,1,2297.36,1,(null),9
NRSNIN20130209,50,34.856,1,2.6,1,0.1,1,0.04,1,0.14,1,(null),9,1969.4,1,2278.4,1,(null),9
NRSNSI20130326,30,34.882,1,1.4,1,0.2,1,0.1,1,0,1,(null),9,1970.3,2,2285.34,1,(null),9
NRSDAR20130617_18:30,21,34.135,1,5.8,1,0,1,0.23,1,0,1,(null),9,1963.56,1,2263.32,1,(null),9
NRSDAR20130617_15:00,10,34.123,1,5.8,1,0,1,0.24,1,0,1,(null),9,1962.89,1,2265.16,1,(null),9
NRSDAR20130617_15:00,20,34.125,1,6,1,0,1,0.24,1,0,1,(null),9,1963.71,1,2260.21,1,(null),9
NRSMAI20141127,50,35.21,1,0.4,1,1.8,1,0.3,1,0.98,2,(null),9,2096.61,1,2322.87,1,259,1
NRSPHB20150121,75,35.402,1,2.9,1,9.5,1,0.69,1,0.26,1,(null),9,2109.51,1,2322.4,1,(null),9
NRSPHB20141208,25,35.456,1,0.4,1,0.3,1,0.18,1,0,1,(null),9,(null),9,(null),9,(null),9
NRSKAI20141029,40,35.965,1,0.5,1,0,1,0.17,1,0.12,1,(null),9,(null),9,(null),9,(null),9
NRSROT20150224,40,35.705,1,9,4,0.7,2,0.12,2,0.13,2,(null),9,2058.82,1,2344.97,1,(null),9
NRSPHB20150225,40,35.487,1,1.4,1,4.2,1,0.33,1,0.29,1,(null),9,(null),9,(null),9,(null),9
NRSPHB20140911,40,35.36,1,0.8,1,0.9,1,0.24,1,0.84,1,(null),9,2041.36,1,2320.89,1,(null),9
NRSNSI20150304,0,35.379,1,0.7,1,0,1,0.06,1,0.07,1,(null),9,1982.55,1,2318.77,1,(null),9
NRSYON20141014,26,35.621,1,1.1,1,0.1,1,0.09,1,0.04,1,(null),9,2002.23,1,2319.02,1,(null),9
NRSMAI20141029,20,35.251,1,0.9,1,2.2,1,0.27,1,0.34,2,(null),9,(null),9,(null),9,257.5,1
NRSROT20141216,20,35.66,1,1.1,1,0.1,1,0.1,1,0.08,1,(null),9,2032.12,1,2332.19,1,(null),9
NRSROT20150224,30,35.689,1,13.4,4,0.5,2,0.07,2,0.12,2,(null),9,(null),9,(null),9,(null),9
NRSPHB20150518,100,35.507,1,2.4,1,5.5,1,0.42,1,0.1,1,(null),9,2079.03,1,2327.28,1,(null),9
NRSPHB20150518,40,35.347,1,2.1,1,1.7,1,0.15,1,0.25,1,(null),9,2031.14,1,2315.43,1,(null),9
NRSYON20150923,0,35.755,1,1,1,0,1,0.07,1,0.02,1,(null),9,2012.02,1,2329.17,1,(null),9
NRSROT20150701,47,35.444,1,2.1,1,0.2,1,0.09,1,0.11,1,(null),9,2037.68,1,2326.32,1,(null),9
NRSNSI20091115,57,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9
NRSNSI20150817,30,(null),9,0.6,1,0,1,0.16,1,0.4,1,(null),9,2033.44,1,2338.93,1,(null),9
NRSPHB20150723,60,35.555,1,1.9,1,4.3,1,0.41,1,0.28,1,(null),9,2075.77,1,2331.38,1,(null),9
NRSMAI20151118,40,35.426,1,2.1,1,3.8,1,0.42,1,0.11,1,(null),9,(null),9,(null),9,248.3,1
NRSMAI20151118,60,35.255,1,3.1,1,8.6,1,0.68,1,0.15,1,(null),9,(null),9,(null),9,232.7,1
NRSYON20150324,0,35.436,1,0.4,1,0,1,0.04,1,0.06,1,(null),9,1974.63,1,2309.53,1,(null),9
NRSROT20121126,10,35.562,1,1,1,0,1,0.02,1,0.07,1,(null),9,(null),9,(null),9,(null),9
NRSNSI20151119,57,35.614,1,2,1,6,1,0.51,1,0.04,1,(null),9,2081.61,1,2333.2,1,(null),9
NRSPHB20150630,0,35.613,1,1,1,0.8,1,0.16,1,0.19,1,(null),9,2034.03,1,2334.04,1,(null),9
NRSPHB20150630,75,35.455,1,0.2,1,7.9,1,0.64,1,0.15,1,(null),9,2101.4,1,2326.74,1,(null),9
NRSROT20150724,20,35.41,1,2.1,1,0.2,1,0.05,1,0.12,1,(null),9,2025.72,1,2323.74,1,(null),9
NRSROT20160621,0,35.685,0,2,1,0.3,1,0.08,1,0.28,1,(null),9,2056,1,2341.31,1,(null),9
NRSMAI20160209,30,35.423,1,6.9,1,0.5,1,0.02,1,0.22,1,(null),0,2101.12,1,2324.06,1,202.4,1
NRSPHB20151115,20,35.41,1,0.2,1,0,1,0.1,1,0.03,1,(null),9,2026.03,1,2322.68,1,(null),9
NRSPHB20151115,30,35.384,1,0.4,1,1.3,1,0.23,1,0.2,1,(null),9,(null),9,(null),9,(null),9
NRSPHB20160829,25,35.663,1,0.6,1,1.1,1,0.24,1,0.35,1,0.11,1,(null),9,(null),9,(null),9
NRSPHB20160407,40,(null),9,0.8,1,0.8,1,0.1,1,0.2,1,(null),9,2038.34,1,2336.19,1,(null),9
NRSPHB20160502,30,35.642,1,1.2,1,1.3,1,0.19,1,0.08,1,(null),9,(null),9,(null),9,(null),9
NRSYON20151203,10,35.609,1,1.7,1,0,1,0.05,1,0.01,1,(null),9,1997.68,1,2319.95,1,(null),9
NRSNSI20160720,0,35.708,1,0.8,1,0.8,1,0.15,1,0.02,1,0.05,1,2034.48,1,2337.38,1,(null),9
NRSNSI20160822,0,35.708,2,0.4,1,0,1,0.29,1,0.59,1,0,9,2028.65,1,2337.56,1,(null),9
NRSNSI20161019,57,35.463,0,2.3,1,6.8,1,0.6,1,0.19,1,0.02,1,2101.13,1,2328.1,1,(null),9
NRSROT20151215,47,35.694,1,1.5,1,0.8,1,0.08,1,0.06,1,(null),9,2071.78,1,2345.22,1,(null),9
NRSMAI20160321,60,35.582,1,3,1,0.3,1,0.21,1,0.19,1,(null),0,(null),9,(null),9,219.3,1
NRSNSI20160517,0,35.649,1,0.7,1,0,1,0,1,0,1,(null),9,2005.69,1,2334.74,1,(null),9
NRSROT20161024,10,35.734,1,2.2,1,0,1,0.04,1,0.07,1,(null),0,(null),9,(null),9,237.5,1
NRSNSI20161116,40,35.59,1,1.5,0,4,0,0.47,0,0.59,0,(null),0,(null),9,(null),9,(null),9
NRSMAI20151216,30,35.493,1,2.4,1,0.3,1,0.09,1,0.3,1,(null),0,2077.18,1,2330.77,1,236.2,1
NRSNSI20151216,20,35.526,1,0.5,1,0.1,1,0.08,1,0.19,1,(null),9,(null),9,(null),9,(null),9
NRSROT20171103,40,35.73,1,2.1,0,1,0,0.15,0,0.1,0,(null),0,2081.96,1,2347.51,1,231.6,1
NRSPHB20160926,100,35.34,1,4.2,0,10.7,0,0.82,0,0.17,0,(null),0,2120.67,1,2320.94,1,(null),9
NRSDAR20161107,0,(null),9,5,1,0,1,0.19,1,0.02,1,0.08,1,2026.55,1,2339.31,1,(null),9
NRSKAI20170315,20,35.873,1,0.3,1,0,1,0.11,1,0.04,1,0.01,1,(null),9,(null),9,(null),9
NRSPHB20170321,0,35.067,0,1.7,1,0.8,1,0.14,1,0.12,1,0.12,1,2016.41,1,2307.24,1,(null),9
NRSPHB20170321,50,35.471,1,3.3,1,8.5,1,0.62,1,0.12,1,0.37,1,(null),9,(null),9,(null),9
NRSPHB20170321,60,35.465,1,3,1,8.5,1,0.63,1,0.02,1,0.11,1,2106.14,1,2327.5,1,(null),9
NRSMAI20180418,75,35.58,1,0.8,1,0.9,1,0.23,1,0.25,1,0.28,1,2076.94,1,2337.3,1,242.8,1
NRSPHB20161030,100,35.234,1,4.1,0,11.5,0,0.83,0,0.06,0,(null),0,2119.45,1,2315.85,1,(null),9
NRSNSI20170516,30,35.609,0,1,1,0,1,0.07,1,0.04,1,0.02,1,2013.53,1,2333.03,1,(null),9
NRSROT20170331,30,35.83,1,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9
NRSROT20170428,30,35.665,1,2.1,1,0.1,1,0.08,1,0.07,1,(null),0,(null),9,(null),9,(null),9
NRSNSI20180302,20,35.254,0,0.7,1,0,1,0.04,1,0.18,1,0.01,1,(null),9,(null),9,(null),9
NRSYON20170528,20,35.292,0,1.1,1,0,1,0.04,1,0.03,1,0.04,1,1985.52,1,2295.77,1,(null),9
NRSMAI20161117,30,35.075,1,0.4,1,1.2,1,0.26,1,0.63,1,0.16,1,2085.31,1,2317.46,1,261.6,1
NRSPHB20161204,10,35.617,1,0.3,0,0,0,0.1,0,0,0,(null),0,(null),9,(null),9,(null),9
NRSPHB20161204,75,35.45,1,2.9,0,7.8,0,0.6,0,0.07,0,(null),0,2102.19,1,2325.27,1,(null),9
NRSPHB20170205,30,35.594,1,1.5,0,2.8,0,0.27,0,0.18,0,(null),0,(null),9,(null),9,(null),9
NRSNSI20170117,20,35.71,1,0.5,0,0,0,0.07,0,0.69,0,(null),0,(null),9,(null),9,(null),9
NRSKAI20161118,10,35.783,1,0.7,1,0,1,0.12,1,0.02,1,-0.02,1,2105.75,1,2357.03,1,(null),9
NRSMAI20170323,60,35.453,1,1.2,0,3.4,0,0.32,0,0.42,0,(null),0,(null),9,(null),9,225,1
NRSROT20170914,30,35.496,1,2.4,0,0.2,0,0.11,0,0.05,0,(null),0,(null),9,(null),9,(null),9
NRSROT20170802,20,35.36,1,2.2,0,0.4,0,0.11,0,0.11,0,(null),0,2025.85,1,2322.94,1,226.9,1
NRSMAI20171015,30,35.129,0,(null),9,(null),9,(null),9,(null),9,(null),9,2091.4,1,2319.04,1,284.7,1
NRSMAI20171015,85,35.14,0,(null),9,(null),9,(null),9,(null),9,(null),9,2103.51,1,2319.95,1,271.5,1
NRSPHB20171024,20,35.499,1,0.8,1,0.3,1,0.21,1,0.51,1,0.04,1,2052.42,1,2333.13,1,(null),9
NRSPHB20171024,75,35.477,1,3.7,1,8.2,1,0.64,1,0.03,1,0.12,1,2115.42,1,2326.88,1,(null),9
NRSPHB20170716,10,35.681,1,1,1,1,1,0.15,1,0.25,1,0.18,1,(null),9,(null),9,(null),9
NRSROT20171123,0,35.639,1,0.9,0,0.1,0,0.09,0,0.05,0,(null),0,2048.7,1,2339.13,1,231.8,1
NRSROT20171123,46,35.641,1,1.9,0,0.3,0,0.11,0,0.18,0,(null),0,2053.13,1,2342.5,1,225.9,1
NRSROT20171123,10,35.634,1,1,0,0.1,0,0.09,0,0.05,0,(null),0,(null),9,(null),9,232.1,1
NRSMAI20180315,10,35.712,0,0.4,1,0,1,0.09,1,0.02,1,0.03,1,2058.9,1,2341.49,1,235.7,1
NRSMAI20180315,85,35.443,0,2.2,1,5.5,1,0.49,1,0.02,1,0.43,1,2101.17,1,2331.35,1,203.6,1
NRSMAI20171123,0,35.171,1,0.8,1,0.1,1,0.14,1,0.09,1,0.04,1,2072.87,1,2319.99,1,267.5,1
NRSROT20170303,46,35.78,1,2,1,0.2,1,0.08,1,0.16,1,(null),0,2059.72,1,2344.71,1,(null),9
NRSYON20180329,20,34.644,1,1.2,1,0,1,0.01,1,0.01,1,0.01,1,1940.14,1,2256.25,1,(null),9
NRSNSI20190118,30,35.638,1,0.7,1,2.6,1,0.32,1,0.25,1,0.13,1,2071.87,1,2338.33,1,(null),9
NRSROT20180719,40,35.333,1,1.8,0,0.3,0,0.13,0,0.15,0,(null),0,2031.93,1,2324.91,1,223,1
NRSYON20180602,0,35.53,0,0.7,1,0,1,0.02,1,0.03,1,0,1,1994.79,1,2301.26,1,(null),9
NRSYON20180621,20,35.592,1,0.8,1,0,1,0.04,1,0,1,0.01,1,1993.21,1,2302.2,1,(null),9
NRSMAI20181018,10,35.226,1,0.1,1,0.2,1,0.17,1,0.03,1,0.07,1,2078.98,1,2327.41,1,293,1
NRSROT20181024,46,35.604,1,1.9,1,0.5,1,0.11,1,0.31,1,0.05,1,2059.6,1,2343.6,1,225.5,1
NRSROT20181024,10,35.591,1,2.1,1,0,1,0.07,1,0.21,1,0.02,1,(null),9,(null),9,234.4,1
NRSNSI20180530,10,35.434,0,0.5,1,0,1,0.05,1,0,1,0.02,1,1999.57,1,2321.54,1,(null),9
NRSROT20180831,20,35.439,1,1.8,0,0.1,0,0.11,0,0.09,0,(null),0,2043.2,1,2332.1,1,230.4,1
NRSROT20180831,46,35.438,1,1.8,0,0.1,0,0.12,0,0.09,0,(null),0,2043.26,1,2329.67,1,220,1
NRSROT20190527,0,35.649,1,2.5,1,0.2,1,0.18,1,0.28,1,0.06,1,2049.15,1,2342.54,1,223.7,1
NRSROT20190527,20,35.664,0,2.6,1,0.2,1,0.09,1,0.26,1,0.06,1,2052.22,1,2343.36,1,222.7,1
NRSMAI20190624,60,35.367,1,0.9,1,2.9,1,0.35,1,0,1,0.13,1,(null),9,(null),9,258.7,1
NRSMAI20190624,75,35.369,1,0.9,1,2.9,1,0.35,1,0,1,0.19,1,2106.59,1,2331.06,1,259,1
NRSMAI20190624,85,35.382,1,1,1,2.9,1,0.36,1,0.04,1,0.24,1,2107.66,1,2330.55,1,258.3,1
NRSMAI20200628,75,35.192,1,1.7,1,4.1,1,0.43,1,(null),0,0.4,1,(null),9,(null),9,258.6,1
NRSMAI20200628,20,35.225,1,1.3,1,3.5,1,0.38,1,(null),0,0.11,1,(null),9,(null),9,262,1
NRSMAI20200628,0,35.25,1,1.2,1,3.6,1,0.38,1,(null),0,0.09,1,(null),9,(null),9,261.7,1
NRSPHB20200812,20,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9
NRSPHB20200812,25,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9
NRSPHB20200831,20,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9
NRSDAR20200203_2130,10,34.147,1,4,1,0.4,1,0.46,1,0.32,1,0.17,1,1964.21,1,2247.66,1,(null),9
NRSPHB20191118,20,35.627,1,0.1,1,0.1,1,0.1,1,0.01,1,0.02,1,2052.01,1,2341.02,1,(null),9
NRSROT20200520,10,35.755,1,2.3,1,0.3,1,0.06,1,0.03,1,0.07,1,(null),9,(null),9,(null),9
NRSROT20200605,30,35.677,1,2.1,1,0.7,1,0.09,1,0.08,1,0.17,1,(null),9,(null),9,(null),9
NRSROT20200710,47,35.504,1,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9,(null),9
NRSROT20180921,30,35.567,1,1.5,1,0.2,1,0.1,1,0.07,1,0.03,1,(null),9,(null),9,245.8,1
NRSKAI20180515,100,36.003,1,0.6,1,0.9,1,0.12,1,0.21,1,0.23,1,2119.2,1,2375.19,1,(null),9
NRSKAI20180515,50,36.128,1,0.5,1,0.5,1,0.09,1,0.14,1,0.22,1,2107.17,1,2370.43,1,(null),9
NRSMAI20190925,40,35.133,1,0.4,1,3.4,1,0.41,1,0.34,1,0.22,1,(null),9,(null),9,284.8,1
NRSMAI20190925,75,35.14,1,0.3,1,3.1,1,0.4,1,0.43,1,0.21,1,2098.89,1,2320.63,1,284.1,1
NRSYON20190507,10,34.92,1,0.6,1,0,1,0.05,1,0.01,1,0.02,1,1967.09,1,2277.02,1,(null),9
NRSNSI20180817,57,35.603,1,1.6,1,5.3,1,0.42,1,0.07,1,0.11,1,2082.54,1,2338.01,1,(null),9
NRSNSI20200528,0,(null),9,0.4,1,0,1,0.03,1,(null),0,0.01,1,(null),9,(null),9,(null),9
NRSYON20190213,26,34.549,1,1.7,1,0.1,1,0.08,1,0.27,1,0.03,1,1947.66,1,2255.45,1,(null),9
NRSPHB20181218,40,35.429,1,3.8,1,9.6,1,0.71,1,0.09,1,0.33,1,2114.82,1,2326.88,1,(null),9
NRSPHB20190923,100,35.238,1,4.2,1,11.3,1,0.82,1,0.04,1,0.14,1,2128.13,1,2317.83,1,(null),9
NRSPHB20190923,75,35.31,1,4,1,10.7,1,0.77,1,0.06,1,0.09,1,2125.2,1,2320.54,1,(null),9
NRSYON20180720,26,35.471,1,0.9,1,0.1,1,0.02,1,0.03,1,0,1,1996.09,1,2308.45,1,(null),9
NRSYON20181011,26,35.522,1,1,1,0,1,0.07,1,0.04,1,0.01,1,1999.65,1,2321.06,1,(null),9
NRSPHB20180927,25,35.602,1,1.6,1,3,1,0.35,1,1.02,1,0.5,1,(null),9,(null),9,(null),9
NRSPHB20190121,10,35.431,1,0,1,0,1,0.08,1,0.12,1,0.03,1,(null),9,(null),9,(null),9
NRSROT20200825,40,35.558,1,1.8,1,0.2,1,0.09,1,0.04,1,0.03,1,(null),9,(null),9,(null),9
NRSROT20181130,40,35.788,1,0.6,1,0,1,0.05,1,0.08,1,0.01,1,2068.19,1,2356.14,1,243,1
NRSNSI20200228,10,35.739,1,0.6,1,0,1,0,1,(null),0,0.01,1,(null),9,(null),9,(null),9
NRSKAI20191127,100,36.043,1,0.7,1,0.3,1,0.15,1,0.36,1,0.04,1,2129.53,1,2368.02,1,(null),9
NRSNSI20181115,30,(null),9,0.5,1,3,1,0.35,1,1.15,1,0.13,1,2078.57,1,2341.97,1,(null),9
NRSROT20190125,0,35.926,1,1.3,1,0,1,0.07,1,0.06,1,0.01,1,(null),9,(null),9,(null),9
NRSROT20190125,10,35.922,1,1.3,1,0.1,1,0.07,1,0.07,1,0.01,1,(null),9,(null),9,(null),9
NRSPHB20190408,0,35.445,1,0.5,1,0,1,0.09,1,0.09,1,0.03,1,2004.37,1,2320.78,1,(null),9
NRSPHB20190408,40,35.455,1,1.8,1,3.2,1,0.39,1,1.14,1,0.44,1,2054.91,1,2327.62,1,(null),9
NRSKAI20200204,10,36.356,1,0.2,1,0,1,0.08,1,0.1,1,0.01,1,2125.31,1,2393.86,1,(null),9
NRSKAI20200527,10,(null),9,0.3,1,0.1,1,0.1,1,(null),0,0.13,1,(null),9,(null),9,(null),9
NRSROT20190221,0,36.046,1,0.3,1,0,1,0.04,1,0,1,0.01,1,2053.1,1,2362.35,1,229,1
NRSMAI20190320,0,35.444,0,0.3,1,0,1,0.11,1,0.11,1,0,1,2068.05,1,2338.37,1,244.6,1
NRSROT20190507,30,35.717,1,2.5,1,0.1,1,0.11,1,0.25,1,0.03,1,(null),9,(null),9,222.1,1
NRSNSI20190416,50,35.525,1,1.8,1,4.8,1,0.41,1,0.25,1,0.42,1,2065.83,1,2329.86,1,(null),9
NRSROT20190819,40,35.505,1,2.5,1,0.2,1,0.15,1,0.31,1,0.05,1,2043.17,1,2332.08,1,228.7,1
NRSROT20190819,46,35.505,1,2.5,1,0.2,1,0.11,1,0.29,1,0.04,1,2045.37,1,2334.29,1,227.2,1
NRSKAI20190514,20,35.98,1,0.4,1,0.2,1,0.07,1,0.06,1,0.11,1,(null),9,(null),9,(null),9
NRSYON20190313,0,33.838,1,6,1,0,1,0.02,1,0.02,1,0.01,1,1931.77,1,2230.69,1,(null),9
NRSPHB20190729,30,35.582,1,0.3,1,0.3,1,0.12,1,0.09,1,0.04,1,(null),9,(null),9,(null),9
NRSMAI20101001,50,35.113,1,0.9,1,4.3,1,0.38,1,0,1,(null),9,2096.17,1,2314.59,1,272.1,1
NRSMAI20110407,20,35.33,1,0.7,1,1.6,1,0.24,1,0.24,1,(null),9,(null),9,(null),9,255.4,1
NRSKAI20111219,10,35.777,1,0.3,1,0,1,0.04,1,0.19,1,(null),9,2082.57,1,2348.11,1,(null),9
NRSNSI20120620,10,35.389,1,0.1,1,0,1,0.07,1,0.08,1,(null),9,2002.23,1,2317.3,1,(null),9
NRSMAI20130129,40,35.12,1,0.5,1,0,1,0.19,1,0.07,1,(null),9,(null),9,(null),9,(null),9
NRSYON20120726,0,35.17,1,0.6,1,0.2,1,0.14,1,0,1,(null),9,1987.74,1,2284.82,1,(null),9
NRSKAI20100721,60,(null),9,0.5,1,0.9,1,0.14,1,0,1,(null),9,(null),9,(null),9,(null),9
