NRS_CODE,STATION_NAME,Y_COORD,X_COORD,TRIP_START_DATETIME_LOCAL,STATION_DEPTH,SAMPLEDEPTH_M
ROT20150827,Rottnest Island,-32,115.41667,2015-08-27 11:15:00,50,30
ROT20151022,Rottnest Island,-32,115.41667,2015-10-22 09:36:00,50,47
ROT20151215,Rottnest Island,-32,115.41667,2015-12-15 08:22:00,50,20
NIN20130806,Ningaloo,-21.99,113.779,2013-08-06 14:03:00,30,30
NSI20151216,North Stradbroke,-27.345,153.562,2015-12-16 10:30:00,60,30
MAI20170104,Maria Island,-42.59667,148.23333,2017-01-05 09:45:00,86,20
YON20161108,Yongala,-19.30847,147.61842,2016-11-08 10:50:00,28.9,26
MAI20180116,Maria Island,-42.59667,148.23333,2018-01-17 10:30:00,86,WC
PHB20170921,Port Hacking,-34.11923,151.22667,2017-09-22 08:48:00,100,25
PHB20170821,Port Hacking,-34.11923,151.22667,2017-08-22 09:50:00,100,75
YON20170120,Yongala,-19.30847,147.61842,2017-01-20 10:00:00,28.9,10
YON20170220,Yongala,-19.30847,147.61842,2017-02-20 10:29:00,28.9,0
MAI20171217,Maria Island,-42.59667,148.23333,2017-12-18 09:40:00,86,40
DAR20170202_2130,Darwin,-12.4,130.76805,2017-02-03 07:00:00,25,0
NSI20170829,North Stradbroke,-27.345,153.562,2017-08-29 11:50:00,60,0
NSI20170829,North Stradbroke,-27.345,153.562,2017-08-29 11:50:00,60,40
YON20171025,Yongala,-19.30847,147.61842,2017-10-26 09:56:00,28.9,0
KAI20170315,Kangaroo Island,-35.83217,136.44733,2017-03-15 12:27:00,110,40
PHB20170419,Port Hacking,-34.11923,151.22667,2017-04-19 10:00:00,100,WC
DAR20170516,Darwin,-12.4,130.76805,2017-05-17 08:47:00,25,0
ROT20170407,Rottnest Island,-32,115.41667,2017-04-07 09:28:00,50,40
DAR20170715_0030,Darwin,-12.4,130.76805,2017-07-15 10:00:00,25,10
KAI20171129,Kangaroo Island,-35.83217,136.44733,2017-11-29 14:50:00,110,0
MAI20180301,Maria Island,-42.59667,148.23333,2018-03-02 09:30:00,86,10
MAI20180301,Maria Island,-42.59667,148.23333,2018-03-02 09:30:00,86,30
MAI20180301,Maria Island,-42.59667,148.23333,2018-03-02 09:30:00,86,50
ROT20170523,Rottnest Island,-32,115.41667,2017-05-23 09:53:00,50,20
ROT20180125,Rottnest Island,-32,115.41667,2018-01-25 10:00:00,50,WC
YON20180220,Yongala,-19.30847,147.61842,2018-02-20 10:30:00,28.9,WC
PHB20180123,Port Hacking,-34.11923,151.22667,2018-01-24 09:41:00,100,20
PHB20180123,Port Hacking,-34.11923,151.22667,2018-01-24 09:41:00,100,30
PHB20180326,Port Hacking,-34.11923,151.22667,2018-03-27 09:40:00,100,15
PHB20171024,Port Hacking,-34.11923,151.22667,2017-10-25 09:01:00,100,WC
PHB20180326,Port Hacking,-34.11923,151.22667,2018-03-27 09:40:00,100,20
PHB20180326,Port Hacking,-34.11923,151.22667,2018-03-27 09:40:00,100,30
PHB20180326,Port Hacking,-34.11923,151.22667,2018-03-27 09:40:00,100,40
DAR20170203_0030,Darwin,-12.4,130.76805,2017-02-03 10:00:00,25,6
MAI20170104,Maria Island,-42.59667,148.23333,2017-01-05 09:45:00,86,30
NSI20170217,North Stradbroke,-27.345,153.562,2017-02-17 10:30:00,60,WC
NSI20170217,North Stradbroke,-27.345,153.562,2017-02-17 10:30:00,60,57
PHB20170205,Port Hacking,-34.11923,151.22667,2017-02-06 10:49:00,100,WC
MAI20170412,Maria Island,-42.59667,148.23333,2017-04-12 10:15:00,86,30
ROT20161214,Rottnest Island,-32,115.41667,2016-12-14 09:35:00,50,20
ROT20161214,Rottnest Island,-32,115.41667,2016-12-14 09:35:00,50,40
NSI20170627,North Stradbroke,-27.345,153.562,2017-06-27 10:20:00,60,40
MAI20180116,Maria Island,-42.59667,148.23333,2018-01-17 10:30:00,86,10
PHB20170921,Port Hacking,-34.11923,151.22667,2017-09-22 08:48:00,100,WC
ROT20170120,Rottnest Island,-32,115.41667,2017-01-20 10:20:00,50,WC
ROT20170120,Rottnest Island,-32,115.41667,2017-01-20 10:20:00,50,0
ROT20170331,Rottnest Island,-32,115.41667,2017-03-31 10:24:00,50,0
ROT20180328,Rottnest Island,-32,115.41667,2018-03-28 09:23:00,50,WC
MAI20170626,Maria Island,-42.59667,148.23333,2017-06-27 09:25:00,86,50
KAI20170908,Kangaroo Island,-35.83217,136.44733,2017-09-08 15:00:00,110,20
NSI20171023,North Stradbroke,-27.345,153.562,2017-10-23 10:25:00,60,0
NSI20171023,North Stradbroke,-27.345,153.562,2017-10-23 10:25:00,60,10
NSI20171116,North Stradbroke,-27.345,153.562,2017-11-16 10:30:00,60,40
ROT20180511,Rottnest Island,-32,115.41667,2018-05-11 09:21:00,50,WC
YON20170322,Yongala,-19.30847,147.61842,2017-03-22 12:00:00,28.9,WC
YON20170528,Yongala,-19.30847,147.61842,2017-05-29 08:11:00,28.9,10
MAI20161117,Maria Island,-42.59667,148.23333,2016-11-18 09:10:00,86,0
MAI20161117,Maria Island,-42.59667,148.23333,2016-11-18 09:10:00,86,20
PHB20161204,Port Hacking,-34.11923,151.22667,2016-12-05 09:45:00,100,10
NSI20170117,North Stradbroke,-27.345,153.562,2017-01-17 10:30:00,60,30
YON20171130,Yongala,-19.30847,147.61842,2017-11-30 10:34:00,28.9,20
ROT20170407,Rottnest Island,-32,115.41667,2017-04-07 09:28:00,50,30
ROT20170407,Rottnest Island,-32,115.41667,2017-04-07 09:28:00,50,46
DAR20170203_0030,Darwin,-12.4,130.76805,2017-02-03 10:00:00,25,0
MAI20170601,Maria Island,-42.59667,148.23333,2017-06-02 09:00:00,86,75
MAI20170223,Maria Island,-42.59667,148.23333,2017-02-24 08:50:00,86,60
MAI20170223,Maria Island,-42.59667,148.23333,2017-02-24 08:50:00,86,75
ROT20161114,Rottnest Island,-32,115.41667,2016-11-14 09:45:00,50,46
KAI20161118,Kangaroo Island,-35.83217,136.44733,2016-11-18 12:45:00,110,0
KAI20161118,Kangaroo Island,-35.83217,136.44733,2016-11-18 12:45:00,110,10
KAI20161118,Kangaroo Island,-35.83217,136.44733,2016-11-18 12:45:00,110,30
YON20180130,Yongala,-19.30847,147.61842,2018-01-30 10:05:00,28.9,26
ROT20180328,Rottnest Island,-32,115.41667,2018-03-28 09:23:00,50,10
ROT20180328,Rottnest Island,-32,115.41667,2018-03-28 09:23:00,50,40
MAI20170323,Maria Island,-42.59667,148.23333,2017-03-24 09:30:00,86,WC
MAI20170323,Maria Island,-42.59667,148.23333,2017-03-24 09:30:00,86,75
DAR20170714_2130,Darwin,-12.4,130.76805,2017-07-15 07:00:00,25,6
MAI20170921,Maria Island,-42.59667,148.23333,2017-09-22 09:15:00,86,0
NSI20170424,North Stradbroke,-27.345,153.562,2017-04-24 11:00:00,60,50
MAI20171015,Maria Island,-42.59667,148.23333,2017-10-16 09:50:00,86,(null)
MAI20171015,Maria Island,-42.59667,148.23333,2017-10-16 09:50:00,86,85
PHB20170921,Port Hacking,-34.11923,151.22667,2017-09-22 08:48:00,100,60
PHB20171024,Port Hacking,-34.11923,151.22667,2017-10-25 09:01:00,100,40
PHB20171024,Port Hacking,-34.11923,151.22667,2017-10-25 09:01:00,100,60
KAI20170518,Kangaroo Island,-35.83217,136.44733,2017-05-18 11:15:00,110,100
MAI20170801,Maria Island,-42.59667,148.23333,2017-08-01 10:01:00,86,10
NSI20170717,North Stradbroke,-27.345,153.562,2017-07-17 11:05:00,60,(null)
PHB20170517,Port Hacking,-34.11923,151.22667,2017-05-18 09:45:00,100,15
PHB20170517,Port Hacking,-34.11923,151.22667,2017-05-18 09:45:00,100,25
PHB20170517,Port Hacking,-34.11923,151.22667,2017-05-18 09:45:00,100,30
PHB20170517,Port Hacking,-34.11923,151.22667,2017-05-18 09:45:00,100,40
DAR20180209_0630,Darwin,-12.4,130.76805,2018-02-09 16:00:00,25,0
PHB20170716,Port Hacking,-34.11923,151.22667,2017-07-17 09:42:00,100,75
ROT20171123,Rottnest Island,-32,115.41667,2017-11-23 10:05:00,50,10
PHB20180221,Port Hacking,-34.11923,151.22667,2018-02-22 09:18:00,100,25
PHB20180221,Port Hacking,-34.11923,151.22667,2018-02-22 09:18:00,100,50
DAR20180208_2130,Darwin,-12.4,130.76805,2018-02-09 07:00:00,25,18
DAR20180209_0030,Darwin,-12.4,130.76805,2018-02-09 10:00:00,25,10
YON20180220,Yongala,-19.30847,147.61842,2018-02-20 10:30:00,28.9,26
PHB20171211,Port Hacking,-34.11923,151.22667,2017-12-12 08:54:00,100,100
YON20170724,Yongala,-19.30847,147.61842,2017-07-24 10:45:00,28.9,20
ROT20161214,Rottnest Island,-32,115.41667,2016-12-14 09:35:00,50,10
ROT20180511,Rottnest Island,-32,115.41667,2018-05-11 09:21:00,50,40
ROT20180511,Rottnest Island,-32,115.41667,2018-05-11 09:21:00,50,46
PHB20180528,Port Hacking,-34.11923,151.22667,2018-05-29 09:50:00,100,40
NSI20190118,North Stradbroke,-27.345,153.562,2019-01-18 10:40:00,60,0
PHB20180724,Port Hacking,-34.11923,151.22667,2018-07-25 09:33:00,100,40
PHB20180724,Port Hacking,-34.11923,151.22667,2018-07-25 09:33:00,100,60
NSI20180718,North Stradbroke,-27.345,153.562,2018-07-18 10:20:00,60,0
NSI20180817,North Stradbroke,-27.345,153.562,2018-08-17 10:20:00,60,0
NSI20180817,North Stradbroke,-27.345,153.562,2018-08-17 10:20:00,60,WC
PHB20190227,Port Hacking,-34.11923,151.22667,2019-02-28 10:35:00,100,WC
NSI20190118,North Stradbroke,-27.345,153.562,2019-01-18 10:40:00,60,20
DAR20180731_0030,Darwin,-12.4,130.76805,2018-07-31 10:00:00,25,0
DAR20180731_0030,Darwin,-12.4,130.76805,2018-07-31 10:00:00,25,WC
DAR20180731_0330,Darwin,-12.4,130.76805,2018-07-31 13:00:00,25,10
NSI20181023,North Stradbroke,-27.345,153.562,2018-10-23 10:30:00,60,0
NSI20181023,North Stradbroke,-27.345,153.562,2018-10-23 10:30:00,60,57
MAI20190430,Maria Island,-42.59667,148.23333,2019-05-01 09:47:00,86,WC
YON20180621,Yongala,-19.30847,147.61842,2018-06-21 11:30:00,28.9,10
YON20180621,Yongala,-19.30847,147.61842,2018-06-21 11:30:00,28.9,26
PHB20181120,Port Hacking,-34.11923,151.22667,2018-11-21 09:24:00,100,20
ROT20181024,Rottnest Island,-32,115.41667,2018-10-24 09:18:00,50,WC
MAI20181204,Maria Island,-42.59667,148.23333,2018-12-05 09:10:00,86,40
MAI20180627,Maria Island,-42.59667,148.23333,2018-06-28 09:00:00,86,WC
MAI20180627,Maria Island,-42.59667,148.23333,2018-06-28 09:00:00,86,30
MAI20180627,Maria Island,-42.59667,148.23333,2018-06-28 09:00:00,86,40
MAI20180627,Maria Island,-42.59667,148.23333,2018-06-28 09:00:00,86,85
NSI20180530,North Stradbroke,-27.345,153.562,2018-05-30 10:20:00,60,20
NSI20180530,North Stradbroke,-27.345,153.562,2018-05-30 10:20:00,60,50
PHB20180528,Port Hacking,-34.11923,151.22667,2018-05-29 09:50:00,100,50
PHB20180626,Port Hacking,-34.11923,151.22667,2018-06-27 09:41:00,100,10
ROT20180831,Rottnest Island,-32,115.41667,2018-08-31 10:07:00,50,0
KAI20190909,Kangaroo Island,-35.83217,136.44733,2019-09-10 07:50:00,110,0
ROT20200128,Rottnest Island,-32,115.41667,2020-01-28 09:39:00,50,46
ROT20200128,Rottnest Island,-32,115.41667,2020-01-28 09:39:00,50,10
ROT20200128,Rottnest Island,-32,115.41667,2020-01-28 09:39:00,50,20
ROT20200304,Rottnest Island,-32,115.41667,2020-03-04 09:25:00,50,WC
PHB20191028,Port Hacking,-34.11923,151.22667,2019-10-29 09:30:00,100,60
YON20200116,Yongala,-19.30847,147.61842,2020-01-16 10:05:00,28.9,20
MAI20200106,Maria Island,-42.59667,148.23333,2020-01-07 09:45:00,86,20
MAI20200106,Maria Island,-42.59667,148.23333,2020-01-07 09:45:00,86,0
YON20190808,Yongala,-19.30847,147.61842,2019-08-08 10:04:00,28.9,20
ROT20190819,Rottnest Island,-32,115.41667,2019-08-19 08:31:00,50,20
MAI20200526,Maria Island,-42.59667,148.23333,2020-05-26 10:10:00,86,85
MAI20200526,Maria Island,-42.59667,148.23333,2020-05-26 10:10:00,86,30
PHB20200630,Port Hacking,-34.11923,151.22667,2020-07-01 09:18:00,100,30
MAI20200106,Maria Island,-42.59667,148.23333,2020-01-07 09:45:00,86,50
MAI20200223,Maria Island,-42.59667,148.23333,2020-02-24 10:30:00,86,60
MAI20200223,Maria Island,-42.59667,148.23333,2020-02-24 10:30:00,86,10
ROT20190507,Rottnest Island,-32,115.41667,2019-05-07 09:40:00,50,40
ROT20190621,Rottnest Island,-32,115.41667,2019-06-21 09:15:00,50,40
PHB20190408,Port Hacking,-34.11923,151.22667,2019-04-09 08:50:00,100,WC
MAI20200628,Maria Island,-42.59667,148.23333,2020-06-29 09:45:00,86,50
PHB20200609,Port Hacking,-34.11923,151.22667,2020-06-10 09:32:00,100,40
PHB20190522,Port Hacking,-34.11923,151.22667,2019-05-23 08:50:00,100,20
PHB20190522,Port Hacking,-34.11923,151.22667,2019-05-23 08:50:00,100,10
KAI20190320,Kangaroo Island,-35.83217,136.44733,2019-03-20 13:40:00,110,10
DAR20181030,Darwin,-12.4,130.76805,2018-10-31 08:26:00,25,WC
PHB20200812,Port Hacking,-34.11923,151.22667,2020-08-13 09:55:00,100,25
PHB20200831,Port Hacking,-34.11923,151.22667,2020-09-01 09:44:00,100,20
DAR20200204_0030,Darwin,-12.4,130.76805,2020-02-04 10:00:00,25,20
NSI20200625,North Stradbroke,-27.345,153.562,2020-06-25 10:35:00,60,20
ROT20200605,Rottnest Island,-32,115.41667,2020-06-05 09:13:00,50,47
ROT20200730,Rottnest Island,-32,115.41667,2020-07-30 09:27:00,50,30
ROT20180727,Rottnest Island,-32,115.41667,2018-07-27 09:33:00,50,20
ROT20180727,Rottnest Island,-32,115.41667,2018-07-27 09:33:00,50,30
ROT20180921,Rottnest Island,-32,115.41667,2018-09-21 09:27:00,50,46
KAI20180515,Kangaroo Island,-35.83217,136.44733,2018-05-16 08:15:00,110,WC
MAI20190925,Maria Island,-42.59667,148.23333,2019-09-25 10:03:00,86,30
YON20190507,Yongala,-19.30847,147.61842,2019-05-07 11:30:00,28.9,20
NSI20190723,North Stradbroke,-27.345,153.562,2019-07-23 10:20:00,60,WC
NSI20190723,North Stradbroke,-27.345,153.562,2019-07-23 10:20:00,60,20
DAR20190213_2130,Darwin,-12.4,130.76805,2019-02-14 07:00:00,25,0
NSI20190821,North Stradbroke,-27.345,153.562,2019-08-21 10:40:00,60,50
NSI20200528,North Stradbroke,-27.345,153.562,2020-05-28 11:00:00,60,10
NSI20200528,North Stradbroke,-27.345,153.562,2020-05-28 11:00:00,60,30
PHB20181218,Port Hacking,-34.11923,151.22667,2018-12-19 09:40:00,100,0
PHB20181218,Port Hacking,-34.11923,151.22667,2018-12-19 09:40:00,100,10
PHB20181218,Port Hacking,-34.11923,151.22667,2018-12-19 09:40:00,100,40
PHB20181218,Port Hacking,-34.11923,151.22667,2018-12-19 09:40:00,100,75
PHB20190827,Port Hacking,-34.11923,151.22667,2019-08-28 09:59:00,100,20
PHB20190923,Port Hacking,-34.11923,151.22667,2019-09-24 09:36:00,100,0
PHB20190923,Port Hacking,-34.11923,151.22667,2019-09-24 09:36:00,100,25
PHB20190729,Port Hacking,-34.11923,151.22667,2019-07-29 10:03:00,100,20
PHB20190729,Port Hacking,-34.11923,151.22667,2019-07-29 10:03:00,100,WC
DAR20190723_0030,Darwin,-12.4,130.76805,2019-07-23 10:00:00,25,20
DAR20190723_0630,Darwin,-12.4,130.76805,2019-07-23 16:00:00,25,20
DAR20190723_0630,Darwin,-12.4,130.76805,2019-07-23 16:00:00,25,16
NSI20191024,North Stradbroke,-27.345,153.562,2019-10-24 10:20:00,60,WC
NSI20191024,North Stradbroke,-27.345,153.562,2019-10-24 10:20:00,60,50
DAR20180509,Darwin,-12.4,130.76805,2018-05-10 07:02:00,25,0
YON20180720,Yongala,-19.30847,147.61842,2018-07-20 10:56:00,28.9,WC
YON20181011,Yongala,-19.30847,147.61842,2018-10-11 10:54:00,28.9,10
MAI20190731,Maria Island,-42.59667,148.23333,2019-07-31 10:20:00,86,50
MAI20190828,Maria Island,-42.59667,148.23333,2019-08-29 09:20:00,86,40
PHB20180905,Port Hacking,-34.11923,151.22667,2018-09-05 10:50:00,100,50
PHB20180927,Port Hacking,-34.11923,151.22667,2018-09-27 10:43:00,100,20
PHB20180927,Port Hacking,-34.11923,151.22667,2018-09-27 10:43:00,100,40
MAI20191015,Maria Island,-42.59667,148.23333,2019-10-16 09:40:00,86,10
MAI20191015,Maria Island,-42.59667,148.23333,2019-10-16 09:40:00,86,50
NSI20191220,North Stradbroke,-27.345,153.562,2019-12-20 10:20:00,60,10
NSI20191220,North Stradbroke,-27.345,153.562,2019-12-20 10:20:00,60,30
PHB20190121,Port Hacking,-34.11923,151.22667,2019-01-22 09:43:00,100,25
ROT20200814,Rottnest Island,-32,115.41667,2020-08-14 09:21:00,50,40
YON20200422,Yongala,-19.30847,147.61842,2020-04-22 11:24:00,28.9,0
ROT20181211,Rottnest Island,-32,115.41667,2018-12-11 09:24:00,50,30
ROT20181211,Rottnest Island,-32,115.41667,2018-12-11 09:24:00,50,40
MAI20190106,Maria Island,-42.59667,148.23333,2019-01-07 08:50:00,86,85
MAI20190106,Maria Island,-42.59667,148.23333,2019-01-07 08:50:00,86,10
DAR20200204_0630,Darwin,-12.4,130.76805,2020-02-04 16:01:00,25,18
KAI20191127,Kangaroo Island,-35.83217,136.44733,2019-11-27 14:25:00,110,40
NSI20181115,North Stradbroke,-27.345,153.562,2018-11-15 10:40:00,60,57
NSI20200720,North Stradbroke,-27.345,153.562,2020-07-20 10:30:00,60,20
NSI20200720,North Stradbroke,-27.345,153.562,2020-07-20 10:30:00,60,40
YON20200611,Yongala,-19.30847,147.61842,2020-06-12 09:09:00,28.9,0
YON20200611,Yongala,-19.30847,147.61842,2020-06-12 09:09:00,28.9,10
NSI20190322,North Stradbroke,-27.345,153.562,2019-03-22 10:50:00,60,WC
NSI20190322,North Stradbroke,-27.345,153.562,2019-03-22 10:50:00,60,0
NSI20190322,North Stradbroke,-27.345,153.562,2019-03-22 10:50:00,60,40
NSI20190618,North Stradbroke,-27.345,153.562,2019-06-18 10:00:00,60,WC
PHB20190408,Port Hacking,-34.11923,151.22667,2019-04-09 08:50:00,100,30
PHB20190408,Port Hacking,-34.11923,151.22667,2019-04-09 08:50:00,100,50
KAI20200204,Kangaroo Island,-35.83217,136.44733,2020-02-04 14:25:00,110,50
DAR20200511,Darwin,-12.4,130.76805,2020-05-12 08:20:00,25,WC
DAR20200511,Darwin,-12.4,130.76805,2020-05-12 08:20:00,25,10
KAI20200527,Kangaroo Island,-35.83217,136.44733,2020-05-28 08:30:00,110,75
ROT20190221,Rottnest Island,-32,115.41667,2019-02-21 09:30:00,50,30
MAI20190320,Maria Island,-42.59667,148.23333,2019-03-21 09:35:00,86,0
PHB20200520,Port Hacking,-34.11923,151.22667,2020-05-20 10:01:00,100,30
PHB20200520,Port Hacking,-34.11923,151.22667,2020-05-20 10:01:00,100,60
NSI20190618,North Stradbroke,-27.345,153.562,2019-06-18 10:00:00,60,10
KAI20190909,Kangaroo Island,-35.83217,136.44733,2019-09-10 07:50:00,110,75
ROT20190819,Rottnest Island,-32,115.41667,2019-08-19 08:31:00,50,46
PHB20190626,Port Hacking,-34.11923,151.22667,2019-06-27 09:38:00,100,25
PHB20190626,Port Hacking,-34.11923,151.22667,2019-06-27 09:38:00,100,60
KAI20190514,Kangaroo Island,-35.83217,136.44733,2019-05-14 15:35:00,110,20
YON20190703,Yongala,-19.30847,147.61842,2019-07-03 10:50:00,28.9,0
YON20190703,Yongala,-19.30847,147.61842,2019-07-03 10:50:00,28.9,10
YON20191107,Yongala,-19.30847,147.61842,2019-11-07 10:10:00,28.9,WC
ROT20191011,Rottnest Island,-32,115.41667,2019-10-11 10:07:00,50,40
ROT20191126,Rottnest Island,-32,115.41667,2019-11-26 09:30:00,50,30
ROT20191126,Rottnest Island,-32,115.41667,2019-11-26 09:30:00,50,40
MAI20191210,Maria Island,-42.59667,148.23333,2019-12-11 09:30:00,86,10
NSI20100817,North Stradbroke,-27.345,153.562,2010-08-18 08:25:00,60,0
MAI20101001,Maria Island,-42.59667,148.23333,2010-10-01 12:40:00,86,40
MAI20101001,Maria Island,-42.59667,148.23333,2010-10-01 12:40:00,86,80
NSI20101018,North Stradbroke,-27.345,153.562,2010-10-18 10:00:00,60,30
NSI20101018,North Stradbroke,-27.345,153.562,2010-10-18 10:00:00,60,50
KAI20110123,Kangaroo Island,-35.83217,136.44733,2011-01-24 07:40:00,110,75
NSI20110220,North Stradbroke,-27.345,153.562,2011-02-21 09:40:00,60,0
KAI20110223,Kangaroo Island,-35.83217,136.44733,2011-02-23 10:30:00,110,60
PHB20110329,Port Hacking,-34.11923,151.22667,2011-03-30 09:33:00,100,25
PHB20110329,Port Hacking,-34.11923,151.22667,2011-03-30 09:33:00,100,30
MAI20110407,Maria Island,-42.59667,148.23333,2011-04-07 10:30:00,86,10
NSI20110606,North Stradbroke,-27.345,153.562,2011-06-06 10:00:00,60,57
PHB20110717,Port Hacking,-34.11923,151.22667,2011-07-18 09:38:00,100,0
NSI20110119,North Stradbroke,-27.345,153.562,2011-01-19 10:00:00,60,10
NSI20110119,North Stradbroke,-27.345,153.562,2011-01-19 10:00:00,60,40
KAI20111219,Kangaroo Island,-35.83217,136.44733,2011-12-20 09:30:00,110,100
YON20110908,Yongala,-19.30847,147.61842,2011-09-08 11:00:00,28.9,10
KAI20091215,Kangaroo Island,-35.83217,136.44733,2009-12-16 07:15:00,110,10
KAI20091215,Kangaroo Island,-35.83217,136.44733,2009-12-16 07:15:00,110,90
KAI20091215,Kangaroo Island,-35.83217,136.44733,2009-12-16 07:15:00,110,105
KAI20091115,Kangaroo Island,-35.83217,136.44733,2009-11-16 08:30:00,110,0
MAI20090601,Maria Island,-42.59667,148.23333,2009-06-01 11:20:00,86,30
KAI20091007,Kangaroo Island,-35.83217,136.44733,2009-10-08 06:00:00,110,90
PHB20110717,Port Hacking,-34.11923,151.22667,2011-07-18 09:38:00,100,75
PHB20110829,Port Hacking,-34.11923,151.22667,2011-08-29 10:03:00,100,60
PHB20110914,Port Hacking,-34.11923,151.22667,2011-09-15 09:43:00,100,0
NSI20110915,North Stradbroke,-27.345,153.562,2011-09-15 11:10:00,60,40
KAI20111115,Kangaroo Island,-35.83217,136.44733,2011-11-15 11:30:00,110,30
NSI20120229,North Stradbroke,-27.345,153.562,2012-03-01 09:45:00,60,50
NSI20120620,North Stradbroke,-27.345,153.562,2012-06-20 10:20:00,60,10
NSI20120620,North Stradbroke,-27.345,153.562,2012-06-20 10:20:00,60,20
NSI20120806,North Stradbroke,-27.345,153.562,2012-08-06 10:15:00,60,30
NSI20121017,North Stradbroke,-27.345,153.562,2012-10-17 10:20:00,60,10
ROT20121019,Rottnest Island,-32,115.41667,2012-10-19 09:54:00,50,46
ROT20130125,Rottnest Island,-32,115.41667,2013-01-25 10:10:00,50,10
MAI20130129,Maria Island,-42.59667,148.23333,2013-01-30 10:33:00,86,50
KAI20130220,Kangaroo Island,-35.83217,136.44733,2013-02-21 07:20:00,110,10
NSI20130326,North Stradbroke,-27.345,153.562,2013-03-26 11:10:00,60,0
NSI20130326,North Stradbroke,-27.345,153.562,2013-03-26 11:10:00,60,30
NSI20130418,North Stradbroke,-27.345,153.562,2013-04-18 10:05:00,60,10
NSI20130418,North Stradbroke,-27.345,153.562,2013-04-18 10:05:00,60,20
NSI20130418,North Stradbroke,-27.345,153.562,2013-04-18 10:05:00,60,30
MAI20130313,Maria Island,-42.59667,148.23333,2013-03-14 10:00:00,86,50
MAI20130214,Maria Island,-42.59667,148.23333,2013-02-14 11:00:00,86,30
MAI20130214,Maria Island,-42.59667,148.23333,2013-02-14 11:00:00,86,60
MAI20130214,Maria Island,-42.59667,148.23333,2013-02-14 11:00:00,86,75
YON20130416,Yongala,-19.30847,147.61842,2013-04-16 11:35:00,28.9,0
YON20130416,Yongala,-19.30847,147.61842,2013-04-16 11:35:00,28.9,10
PHB20130227,Port Hacking,-34.11923,151.22667,2013-02-28 08:03:00,100,60
PHB20100413,Port Hacking,-34.11923,151.22667,2010-04-14 09:18:00,100,0
PHB20100413,Port Hacking,-34.11923,151.22667,2010-04-14 09:18:00,100,30
PHB20120717,Port Hacking,-34.11923,151.22667,2012-07-17 10:00:00,100,50
YON20120615,Yongala,-19.30847,147.61842,2012-06-15 10:41:00,28.9,0
YON20120615,Yongala,-19.30847,147.61842,2012-06-15 10:41:00,28.9,20
YON20120615,Yongala,-19.30847,147.61842,2012-06-15 10:41:00,28.9,26
KAI20100215,Kangaroo Island,-35.83217,136.44733,2010-02-16 06:30:00,110,50
KAI20100215,Kangaroo Island,-35.83217,136.44733,2010-02-16 06:30:00,110,90
NIN20120827,Ningaloo,-21.99,113.779,2012-08-27 08:05:00,30,0
NIN20120827,Ningaloo,-21.99,113.779,2012-08-27 08:05:00,30,40
NIN20120827,Ningaloo,-21.99,113.779,2012-08-27 08:05:00,30,50
ROT20120523,Rottnest Island,-32,115.41667,2012-05-23 12:22:00,50,50
ROT20120727,Rottnest Island,-32,115.41667,2012-07-27 09:55:00,50,50
ROT20120824,Rottnest Island,-32,115.41667,2012-08-24 11:06:00,50,10
ROT20120824,Rottnest Island,-32,115.41667,2012-08-24 11:06:00,50,50
NSI20121114,North Stradbroke,-27.345,153.562,2012-11-14 10:45:00,60,10
DAR20121208_16:30,Darwin,-12.4,130.76805,2012-12-09 02:00:00,25,0
DAR20121209_03:00,Darwin,-12.4,130.76805,2012-12-09 12:30:00,25,0
YON20121219,Yongala,-19.30847,147.61842,2012-12-19 10:20:00,28.9,20
YON20121129,Yongala,-19.30847,147.61842,2012-11-29 10:40:00,28.9,10
YON20121129,Yongala,-19.30847,147.61842,2012-11-29 10:40:00,28.9,26
YON20121026,Yongala,-19.30847,147.61842,2012-10-26 11:20:00,28.9,10
YON20121026,Yongala,-19.30847,147.61842,2012-10-26 11:20:00,28.9,26
YON20120918,Yongala,-19.30847,147.61842,2012-09-18 11:00:00,28.9,0
NSI20130123,North Stradbroke,-27.345,153.562,2013-01-23 10:15:00,60,30
PHB20120821,Port Hacking,-34.11923,151.22667,2012-08-22 09:19:00,100,0
PHB20120821,Port Hacking,-34.11923,151.22667,2012-08-22 09:19:00,100,40
MAI20121017,Maria Island,-42.59667,148.23333,2012-10-18 10:52:00,86,30
PHB20121009,Port Hacking,-34.11923,151.22667,2012-10-10 09:44:00,100,25
PHB20120917,Port Hacking,-34.11923,151.22667,2012-09-18 09:38:00,100,0
ESP20121212,Esperance,-33.93333,121.85,2012-12-12 09:10:00,50,20
ESP20121212,Esperance,-33.93333,121.85,2012-12-12 09:10:00,50,50
NIN20121107,Ningaloo,-21.99,113.779,2012-11-07 12:00:00,30,30
NIN20130209,Ningaloo,-21.99,113.779,2013-02-09 09:22:00,30,40
ROT20120928,Rottnest Island,-32,115.41667,2012-09-28 11:41:00,50,30
PHB20121218,Port Hacking,-34.11923,151.22667,2012-12-19 09:31:00,100,20
PHB20101110,Port Hacking,-34.11923,151.22667,2010-11-11 09:10:00,100,50
NSI20100214,North Stradbroke,-27.345,153.562,2010-02-15 09:30:00,60,57
NSI20100411,North Stradbroke,-27.345,153.562,2010-04-12 08:35:00,60,10
NSI20100411,North Stradbroke,-27.345,153.562,2010-04-12 08:35:00,60,20
