NRS_TRIP_CODE,DEPTH,PRES_REL,PRES,DENS,TEMP,PAR,CNDC,SPEC_CNDC,PSAL,TURB,CHLF
ROT20160223,11,11.077,(null),1025.0826,21.2576,(null),5.020916,(null),35.8033,0.0461,0.1707
ROT20160223,34,34.241,(null),1025.3608,20.4172,(null),4.926321,(null),35.7371,0.1213,0.4242
PHB20101019,76.436,77,(null),1026.6158,15.0004,(null),4.339898,(null),35.4077,0.1921,0.5907
PHB20101019,79.414,80,(null),1026.643,14.9189,(null),4.330887,(null),35.3981,0.1794,0.5394
PHB20101019,84.376,85,(null),1026.6725,14.8411,(null),4.322394,(null),35.3889,0.1604,0.4641
PHB20111206,62,62.455,(null),1025.9587,17.7145,(null),4.616438,(null),35.4514,0.1868,3.0852
PHB20111206,67,67.492,(null),1026.0038,17.6069,(null),4.605533,(null),35.4494,0.1085,2.8153
PHB20111206,77,77.568,(null),1026.1376,17.1077,(null),4.553345,(null),35.4302,0.1125,3.3437
PHB20111206,84,84.621,(null),1026.2612,16.8122,(null),4.524712,(null),35.4374,0.1843,3.8322
PHB20111206,88,88.651,(null),1026.2933,16.7545,(null),4.519175,(null),35.4382,0.1487,3.7049
PHB20111206,89,89.659,(null),1026.3046,16.7367,(null),4.517541,(null),35.4391,0.1587,3.6732
PHB20120821,36,36.262,(null),1026.1521,15.9841,(null),4.432977,(null),35.3796,0.1535,0.6451
PHB20120821,44,44.321,(null),1026.3763,15.3393,(null),4.367867,(null),35.369,0.1901,0.5543
PHB20120821,52,52.38,(null),1026.4833,15.0454,(null),4.341825,(null),35.3946,0.2292,0.7719
PHB20120821,65,65.478,(null),1026.5714,14.6714,(null),4.301091,(null),35.3558,0.2213,0.3433
PHB20120821,75,75.553,(null),1026.7468,13.8418,(null),4.208798,(null),35.2538,0.1472,0.0571
PHB20120821,80,80.591,(null),1026.7802,13.8314,(null),4.208417,(null),35.2577,0.163,0.0449
PHB20090318,27.798,28,(null),1025.6154,18.5503,(null),4.709487,(null),35.5336,0.1217,8.3673
PHB20090318,29.784,30,(null),1025.703,18.4081,(null),4.696454,(null),35.5453,0.1002,6.5635
PHB20090318,45.667,46,(null),1025.9873,17.4491,(null),4.598924,(null),35.5387,0.086,0.8916
PHB20090318,46.659,47,(null),1026.024,17.3755,(null),4.591402,(null),35.5378,0.0837,0.7503
PHB20090318,47.652,48,(null),1026.0411,17.3217,(null),4.585747,(null),35.5355,0.0819,0.7313
PHB20140120,90.331,91,(null),1026.444,15.864,(null),4.423824,(null),35.3832,0.2164,0.3249
PHB20111206,90,90.667,(null),1026.2993,16.6876,(null),4.512648,(null),35.4391,0.1774,4.3964
PHB20111206,95,95.705,(null),1026.4001,16.5219,(null),4.497845,(null),35.4535,0.2272,4.9941
PHB20111206,105,105.782,(null),1026.5568,16.1361,(null),4.464879,(null),35.5007,0.3093,4.6614
PHB20120212,4,4.029,(null),1024.039,22.0409,(null),4.970282,(null),34.7618,0.1457,0.6641
PHB20120212,6,6.043,(null),1024.0585,22.0108,(null),4.96804,(null),34.7677,0.1398,0.6867
PHB20120212,12,12.087,(null),1024.188,21.8543,(null),4.961302,(null),34.8386,0.1445,1.2867
PHB20130125,91,91.674,(null),1026.5912,15.3284,(null),4.36981,(null),35.3772,0.1822,0.7803
PHB20130125,93,93.69,(null),1026.6422,15.095,(null),4.345291,(null),35.3644,0.2247,0.5298
NSI20151119,52.578,53,(null),1025.27,20.3933,(null),4.906943,(null),35.5926,0.4423,0.2276
NSI20151119,53.569,54,(null),1025.362,20.1142,(null),4.872931,(null),35.5662,0.4333,0.222
NSI20151216,2.976,3,(null),1023.4009,26.1296,(null),5.498484,(null),35.5302,0.2123,0.1441
NSI20151216,7.937,8,(null),1023.4788,25.8845,(null),5.473495,(null),35.5366,0.2126,0.1574
NSI20151216,13.89,14,(null),1023.6798,25.3352,(null),5.414184,(null),35.5273,0.2141,0.1493
NSI20151216,21.826,22,(null),1023.7642,25.2205,(null),5.402727,(null),35.5299,0.2198,0.1427
NSI20151216,51.586,52,(null),1024.409,23.4848,(null),5.227642,(null),35.5809,0.4082,0.3124
NSI20151216,52.578,53,(null),1024.4722,23.3136,(null),5.209964,(null),35.5829,0.4189,0.2956
NSI20151216,53.569,54,(null),1024.5251,23.1241,(null),5.189866,(null),35.581,0.4241,0.2116
NSI20160120,0.992,1,(null),1023.5079,25.9293,(null),5.485949,(null),35.595,0.2112,0.1863
YON20131015,10.933,11,(null),1023.7033,25.199,(null),5.396926,(null),35.5073,0.2048,0.1924
YON20131015,22.86,23,(null),1023.7851,25.1235,(null),5.3893,(null),35.5061,0.2026,0.3985
YON20131114,26.835,27,(null),1023.3221,26.7654,(null),5.569853,(null),35.5487,0.1977,0.3553
YON20131205,0.994,1,(null),1022.9636,27.5975,(null),5.661452,(null),35.5748,0.4799,2.5676
YON20131205,3.976,4,(null),1023.0207,27.418,(null),5.641462,(null),35.5686,0.1321,0.2269
YON20131205,9.939,10,(null),1023.1014,27.2813,(null),5.627563,(null),35.5721,0.1522,0.2251
YON20131205,10.933,11,(null),1023.1051,27.2817,(null),5.627609,(null),35.5718,0.1515,0.2343
YON20131205,11.927,12,(null),1023.1101,27.2782,(null),5.627293,(null),35.5719,0.1583,0.2458
YON20131205,15.903,16,(null),1023.1301,27.2721,(null),5.626844,(null),35.5722,0.1715,0.2925
YON20091215,0.994,1,(null),1022.4624,27.4866,(null),5.545643,(null),34.8399,0.2461,2.0542
YON20091215,17.89,18,(null),1022.7633,27.4984,(null),5.594557,(null),35.1707,0.1564,0.148
YON20091215,18.884,19,(null),1022.7675,27.4979,(null),5.594537,(null),35.1706,0.1575,0.1527
YON20091215,22.86,23,(null),1022.785,27.4971,(null),5.594585,(null),35.1704,0.163,0.1675
YON20100119,16.896,17,(null),1022.3518,28.4878,(null),5.683952,(null),35.0604,0.1594,0.16
YON20100119,22.86,23,(null),1022.3802,28.483,(null),5.683777,(null),35.061,0.1864,0.1725
YON20100224,1.988,2,(null),1021.5387,29.0324,(null),5.631712,(null),34.3072,0.0766,0.0938
YON20100224,4.97,5,(null),1021.5892,28.9204,(null),5.619951,(null),34.306,0.0777,0.1006
YON20100224,16.896,17,(null),1021.7146,28.8585,(null),5.624034,(null),34.3753,0.1099,0.2712
YON20100224,20.872,21,(null),1021.7514,28.8472,(null),5.626077,(null),34.3963,0.1287,0.3855
PHB20140612,39.711,40,(null),1025.3425,20.035,(null),4.864116,(null),35.5493,0.0652,3.5097
PHB20090819,24.82,25,(null),1026.0154,17.0175,(null),4.551599,(null),35.5149,0.0968,2.1836
PHB20090819,25.813,26,(null),1026.0198,17.0175,(null),4.551638,(null),35.5149,0.1016,2.2216
PHB20090819,37.725,38,(null),1026.0745,16.9951,(null),4.549687,(null),35.5129,0.0968,2.1581
PHB20090819,54.6,55,(null),1026.28345,16.23135,(null),4.4675045,(null),35.4592,0.08435,0.58575
PHB20090819,76.436,77,(null),1026.46535,15.70585,(null),4.4124155,(null),35.42815,0.0911,0.1446
PHB20090819,88.346,89,(null),1026.63315,14.965,(null),4.333573,(null),35.37705,0.1313,0.149
PHB20090819,96.285,97,(null),1026.78875,14.33295,(null),4.2668375,(null),35.3353,0.11985,0.15575
YON20130220,5.964,6,(null),1022.1665,28.5469,(null),5.667087,(null),34.9029,0.1039,0.0625
YON20130220,10.933,11,(null),1022.2139,28.4907,(null),5.662769,(null),34.9128,0.1371,0.1093
YON20130220,12.921,13,(null),1022.2326,28.4667,(null),5.660544,(null),34.9145,0.15,0.1324
YON20130220,19.878,20,(null),1022.2703,28.4499,(null),5.659472,(null),34.9173,0.1656,0.1955
YON20130220,22.86,23,(null),1022.2838,28.4491,(null),5.659575,(null),34.9178,0.1738,0.2257
YON20130416,2.982,3,(null),1022.4755,26.3654,(null),5.366653,(null),34.3958,0.2214,0.1961
PHB20150121,8.936,9,(null),1024.805,20.3792,(null),4.8695635,(null),35.31565,0.19055,6.32495
PHB20150121,9.9285,10,(null),1024.93535,20.04355,(null),4.837418,(null),35.3338,0.15855,6.81925
PHB20150121,15.885,16,(null),1025.4682,18.05495,(null),4.640306,(null),35.37685,0.11125,5.454
PHB20150121,19.856,20,(null),1025.75695,17.5406,(null),4.5923815,(null),35.41115,0.0897,4.74165
PHB20150121,21.842,22,(null),1025.8133,17.46035,(null),4.5854845,(null),35.42085,0.0876,5.01935
PHB20150121,28.791,29,(null),1025.962,16.9236,(null),4.533712,(null),35.4396,0.0784,4.70665
PHB20150121,31.769,32,(null),1026.0411,16.69415,(null),4.5115525,(null),35.44665,0.07065,5.14595
PHB20150121,33.755,34,(null),1026.09465,16.5947,(null),4.5025665,(null),35.4548,0.06915,4.23755
PHB20150121,39.7105,40,(null),1026.17615,16.3299,(null),4.4757095,(null),35.4501,0.0666,3.17235
PHB20150121,41.696,42,(null),1026.20015,16.2577,(null),4.467846,(null),35.44385,0.0639,3.61545
PHB20150121,50.63,51,(null),1026.31225,15.8128,(null),4.419435,(null),35.40565,0.07075,2.39925
PHB20150121,51.6225,52,(null),1026.3242,15.761,(null),4.414313,(null),35.4057,0.06625,2.0493
PHB20150121,56.5855,57,(null),1026.4172,15.4778,(null),4.3857915,(null),35.4013,0.0745,0.7986
PHB20150121,61.5485,62,(null),1026.4634,15.38645,(null),4.3768135,(null),35.40035,0.0985,0.61725
ROT20101215,18,18.127,(null),1025.1068,20.8445,(null),4.958655,(null),35.6457,0.1675,(null)
PHB20140612,63.534,64,(null),1025.7979,18.6126,(null),4.718261,(null),35.5405,0.2725,1.0237
PHB20140612,74.451,75,(null),1025.9524,18.1812,(null),4.672736,(null),35.5231,0.5,0.63
PHB20140612,80.406,81,(null),1025.9897,18.0855,(null),4.662577,(null),35.5172,0.66,0.6222
PHB20100817,32.762,33,(null),1026.0736,16.9606,(null),4.5479605,(null),35.53025,0.11615,3.8531
PHB20100817,35.74,36,(null),1026.09045,16.9288,(null),4.5444305,(null),35.52625,0.1112,3.1628
PHB20100817,48.645,49,(null),1026.1668,16.76815,(null),4.5266995,(null),35.5078,0.13625,3.0854
PHB20100817,56.5855,57,(null),1026.22255,16.5874,(null),4.5059985,(null),35.48255,0.1941,2.83075
PHB20100817,58.571,59,(null),1026.2356,16.5266,(null),4.498797,(null),35.47215,0.20865,2.5644
PHB20100817,60.556,61,(null),1026.25975,16.46425,(null),4.4917025,(null),35.46405,0.22385,3.2194
PHB20100817,66.511,67,(null),1026.3027,16.3288,(null),4.4760955,(null),35.4439,0.2631,1.77755
PHB20100817,86.361,87,(null),1026.47445,15.96185,(null),4.4391665,(null),35.43455,0.18685,0.66285
PHB20100817,94.301,95,(null),1026.5183,15.9458,(null),4.438604,(null),35.4409,0.1964,0.5254
YON20130416,6.957,7,(null),1022.5023,26.3318,(null),5.363365,(null),34.396,0.1981,0.2276
YON20130416,24.847,25,(null),1022.5913,26.3003,(null),5.36085,(null),34.3959,0.2917,0.5206
YON20130515,0.994,1,(null),1022.853,25.1338,(null),5.240195,(null),34.4018,0.2112,0.1101
YON20130515,7.951,8,(null),1022.8928,25.1086,(null),5.238303,(null),34.4048,0.2166,0.1557
YON20130515,12.921,13,(null),1022.9356,25.1269,(null),5.244287,(null),34.4335,0.2249,0.1873
PHB20141112,7.943,8,(null),1025.1351,20.50065,(null),4.9193205,(null),35.61925,0.0735,1.15025
PHB20141112,14.8925,15,(null),1025.1753,20.43955,(null),4.913425,(null),35.6202,0.0755,1.39695
PHB20141112,20.849,21,(null),1025.27425,19.93685,(null),4.8577195,(null),35.5867,0.095,3.36985
PHB20150121,72.466,73,(null),1026.54505,15.18395,(null),4.3551575,(null),35.3822,0.2215,0.48365
PHB20150225,20.849,21,(null),1024.76715,21.26065,(null),4.9816825,(null),35.48155,0.0798,2.1221
PHB20150630,47.652,48,(null),1025.85615,18.0921,(null),4.664392,(null),35.5395,0.08805,0.8225
PHB20150630,64.526,65,(null),1026.08585,17.34105,(null),4.583969,(null),35.49645,0.1192,0.1653
PHB20150630,65.519,66,(null),1026.097,17.2946,(null),4.579126,(null),35.4948,0.1141,0.14305
PHB20150723,39.711,40,(null),1026.08465,17.1519,(null),4.571767,(null),35.5665,0.1959,0.6874
PHB20150723,45.667,46,(null),1026.1231,17.07545,(null),4.563552,(null),35.56005,0.19415,0.5702
PHB20150723,48.645,49,(null),1026.14815,17.01255,(null),4.556852,(null),35.55585,0.1965,0.46975
YON20110217,10.933,11,(null),1021.5544,28.5575,(null),5.547373,(null),34.0647,0.3141,0.2467
YON20110217,16.896,17,(null),1021.5857,28.5407,(null),5.545653,(null),34.0631,0.4005,0.4166
YON20110217,18.884,19,(null),1021.5946,28.5404,(null),5.545703,(null),34.0631,0.4061,0.4385
YON20110323,14.909,15,(null),1022.2256,27.8302,(null),5.556973,(null),34.6594,0.3685,1.5586
YON20110323,18.884,19,(null),1022.4244,27.6553,(null),5.557846,(null),34.7937,0.4469,1.3855
YON20110414,6.958,7,(null),1021.2103,26.2955,(null),5.118781,(null),32.6645,0.1184,0.2377
PHB20111018,60,60.44,(null),1026.4897,14.8107,(null),4.3101,(null),35.314,0.1191,1.8861
PHB20111018,61,61.448,(null),1026.541,14.7392,(null),4.303714,(null),35.3198,0.1184,1.2885
PHB20111018,64,64.47,(null),1026.5663,14.568,(null),4.286029,(null),35.3116,0.1093,0.8534
PHB20111018,69,69.508,(null),1026.6635,14.3102,(null),4.260303,(null),35.3069,0.1329,0.5459
PHB20111018,83,83.613,(null),1026.777,13.9396,(null),4.220584,(null),35.2709,0.1992,1.3695
PHB20111018,84,84.621,(null),1026.7834,13.9198,(null),4.218472,(null),35.2689,0.193,0.2494
PHB20111018,96,96.712,(null),1026.8638,13.7343,(null),4.198434,(null),35.2467,0.3349,0.3579
PHB20111018,103,103.766,(null),1026.8982,13.6937,(null),4.194246,(null),35.2417,0.3507,0.3037
PHB20111117,6,6.043,(null),1025.2018,19.4593,(null),4.780744,(null),35.361,0.0918,1.4002
PHB20111117,12,12.087,(null),1025.2457,19.4176,(null),4.777427,(null),35.3667,0.072,1.7577
PHB20111117,17,17.123,(null),1025.3011,19.348,(null),4.774378,(null),35.3986,0.0755,2.195
PHB20121120,49,49.358,(null),1026.2079,16.1817,(null),4.453397,(null),35.3802,0.1389,3.8367
PHB20141112,42.689,43,(null),1025.95285,17.49205,(null),4.601065,(null),35.52075,0.11715,5.3763
PHB20141112,43.681,44,(null),1025.98,17.41795,(null),4.5934215,(null),35.5191,0.11825,5.2444
PHB20141112,50.63,51,(null),1026.08525,17.1729,(null),4.5682585,(null),35.5131,0.11275,2.89705
PHB20141112,52.615,53,(null),1026.1006,17.12115,(null),4.5625175,(null),35.5079,0.11425,2.70335
PHB20141112,54.6,55,(null),1026.11235,17.06045,(null),4.555617,(null),35.5004,0.1206,2.76625
PHB20141112,63.534,64,(null),1026.2553,16.44955,(null),4.487217,(null),35.43625,0.20435,3.04785
PHB20160407,9.928,10,(null),1024.6898,22.291,(null),5.112296,(null),35.6717,0.063,3.3676
PHB20160407,10.921,11,(null),1024.6938,22.2917,(null),5.112408,(null),35.6716,0.0673,3.3169
PHB20160407,11.914,12,(null),1024.698,22.2925,(null),5.112523,(null),35.6716,0.0783,3.2648
PHB20160407,19.856,20,(null),1024.732,22.2825,(null),5.111643,(null),35.6701,0.0673,3.1476
PHB20160407,26.806,27,(null),1024.7693,22.2431,(null),5.107268,(null),35.6657,0.0659,3.4837
PHB20160407,32.762,33,(null),1024.8131,22.1746,(null),5.099885,(null),35.662,0.0707,3.4164
PHB20150630,71.474,72,(null),1026.17225,17.01095,(null),4.5478275,(null),35.4692,0.11125,0.05265
PHB20150630,83.384,84,(null),1026.32005,16.54725,(null),4.4986525,(null),35.4424,0.07875,0.0068
PHB20150630,90.331,91,(null),1026.4169,16.19585,(null),4.4624705,(null),35.43145,0.14965,(null)
PHB20150630,0.993,1,(null),1025.33345,19.60665,(null),4.8254185,(null),35.6081,0.0658,1.86685
PHB20150630,19.856,20,(null),1025.4157,19.57685,(null),4.822671,(null),35.60375,0.0751,3.2779
YON20100413,15.903,16,(null),1022.4759,27.3903,(null),5.524209,(null),34.7538,0.1574,0.5306
YON20100413,23.853,24,(null),1022.5113,27.3929,(null),5.525118,(null),34.756,0.1818,0.6062
YON20110414,22.86,23,(null),1021.6442,26.4742,(null),5.214718,(null),33.2189,0.2175,0.7699
YON20110414,24.847,25,(null),1021.8251,26.5155,(null),5.253469,(null),33.4657,0.3694,1.4448
YON20110527,2.982,3,(null),1023.1983,23.6044,(null),5.0625,(null),34.2429,0.2396,0.2009
PHB20140716,73.459,74,(null),1026.2461,17.23765,(null),4.586256,(null),35.6036,0.16225,0.76285
PHB20140716,76.436,77,(null),1026.25735,17.216,(null),4.583717,(null),35.59935,0.165,0.77175
PHB20140716,83.384,84,(null),1026.2965,17.1235,(null),4.5727455,(null),35.5826,0.18625,0.6857
PHB20140716,89.3385,90,(null),1026.3443,16.99665,(null),4.5591335,(null),35.5735,0.18465,0.6201
PHB20121120,63,63.462,(null),1026.494,15.1059,(null),4.34326,(null),35.3483,0.084,0.7724
PHB20121120,71,71.523,(null),1026.5493,14.8151,(null),4.311886,(null),35.3218,0.0947,0.553
PHB20121120,85,85.628,(null),1026.716,14.3848,(null),4.268042,(null),35.3038,0.3564,0.4258
PHB20121120,89,89.659,(null),1026.7498,14.3148,(null),4.261006,(null),35.3009,0.3957,0.3325
PHB20121218,4,4.029,(null),1025.0779,19.7695,(null),4.826753,(null),35.4796,0.1765,1.398
PHB20121218,15,15.108,(null),1025.5426,18.5935,(null),4.705403,(null),35.4665,0.225,14.496
PHB20160407,45.667,46,(null),1024.9446,21.5665,(null),5.03054,(null),35.6107,0.087,4.4659
PHB20160407,48.644,49,(null),1025.1136,20.8011,(null),4.949674,(null),35.5985,0.0893,5.9326
PHB20160407,50.63,51,(null),1025.2786,20.291,(null),4.897652,(null),35.6038,0.0962,6.7859
PHB20160407,52.615,53,(null),1025.4332,20.067,(null),4.8767,(null),35.6209,0.0905,7.0235
PHB20160407,58.571,59,(null),1025.5396,19.8162,(null),4.851586,(null),35.6249,0.0753,4.1102
PHB20160407,61.548,62,(null),1025.5776,19.7497,(null),4.846321,(null),35.6368,0.0622,2.8127
PHB20160407,62.541,63,(null),1025.5867,19.7273,(null),4.844468,(null),35.6402,0.0616,2.5014
PHB20160407,63.534,64,(null),1025.5955,19.6951,(null),4.841242,(null),35.6406,0.0625,2.2585
PHB20160407,66.511,67,(null),1025.6353,19.5845,(null),4.829505,(null),35.6366,0.0728,2.1985
PHB20160407,71.474,72,(null),1025.7069,19.2498,(null),4.792921,(null),35.6166,0.0678,1.9696
YON20100521,6.958,7,(null),1023.0942,24.7877,(null),5.224532,(null),34.5482,0.2164,0.5836
YON20100521,7.951,8,(null),1023.099,24.787,(null),5.224541,(null),34.5485,0.2417,0.6307
YON20100521,17.89,18,(null),1023.1425,24.7874,(null),5.225094,(null),34.5491,0.2377,0.7614
YON20100521,22.86,23,(null),1023.165,24.7897,(null),5.225836,(null),34.5513,0.3196,0.7908
YON20100729,17.89,18,(null),1024.0859,23.3008,(null),5.159002,(null),35.2135,0.118,0.116
YON20100729,18.884,19,(null),1024.0906,23.2981,(null),5.158685,(null),35.2129,0.1324,0.1269
YON20100729,21.866,22,(null),1024.1041,23.2936,(null),5.158191,(null),35.2117,0.1571,0.1468
YON20100729,22.86,23,(null),1024.1086,23.2927,(null),5.158107,(null),35.2114,0.1433,0.1512
PHB20140824,7.943,8,(null),1025.7947,17.4266,(null),4.585575,(null),35.4575,0.1502,2.3448
PHB20140824,8.936,9,(null),1025.8052,17.4142,(null),4.585161,(null),35.4644,0.1542,2.3985
PHB20140824,14.893,15,(null),1025.8729,17.3159,(null),4.578327,(null),35.489,0.1761,2.3071
PHB20140824,22.834,23,(null),1025.9626,17.1938,(null),4.571282,(null),35.532,0.1456,1.6842
PHB20150225,83.3835,84,(null),1026.5649,15.2369,(null),4.360607,(null),35.3794,0.1775,0.4035
PHB20150225,85.369,86,(null),1026.59255,15.1424,(null),4.350332,(null),35.3706,0.1782,0.36275
PHB20150225,87.354,88,(null),1026.61185,15.06965,(null),4.3425265,(null),35.36445,0.18135,0.3684
PHB20150330,2.9785,3,(null),1024.36005,23.1771,(null),5.1972595,(null),35.6123,0.0577,0.46475
PHB20150330,7.943,8,(null),1024.3807,23.1789,(null),5.197661,(null),35.61225,0.0564,0.45805
PHB20150330,9.929,10,(null),1024.38945,23.17925,(null),5.197794,(null),35.6123,0.0578,0.4754
PHB20150330,21.842,22,(null),1024.4766,22.7844,(null),5.1522665,(null),35.57635,0.0772,0.7911
PHB20090920,4.964,5,(null),1025.8599,17.2413,(null),4.571663,(null),35.5005,0.0925,2.1305
PHB20090920,5.957,6,(null),1025.8615,17.2262,(null),4.570039,(null),35.4993,0.0931,2.2491
PHB20090920,13.899,14,(null),1026.0769,15.7199,(null),4.405255,(null),35.3766,0.1389,3.9843
PHB20090920,20.849,21,(null),1026.3319,14.9815,(null),4.32899,(null),35.3482,0.156,4.4304
YON20130808,10.933,11,(null),1024.3612,22.5072,(null),5.089234,(null),35.3145,0.1102,0.0946
YON20130808,12.921,13,(null),1024.3698,22.5074,(null),5.089355,(null),35.3146,0.1105,0.1003
YON20130808,17.89,18,(null),1024.3914,22.5084,(null),5.089697,(null),35.3148,0.1249,0.113
YON20130808,20.872,21,(null),1024.4047,22.5087,(null),5.08992,(null),35.3153,0.1117,0.1355
YON20130808,21.866,22,(null),1024.409,22.5088,(null),5.089966,(null),35.3152,0.1113,0.1307
YON20130808,25.841,26,(null),1024.4268,22.5117,(null),5.090638,(null),35.3167,0.1143,0.1504
YON20130912,5.964,6,(null),1024.1794,23.2111,(null),5.169736,(null),35.3719,0.4473,0.5463
YON20130912,10.933,11,(null),1024.3257,23.0969,(null),5.173624,(null),35.4922,0.248,0.5519
PHB20140716,30.7765,31,(null),1025.95805,17.7377,(null),4.638844,(null),35.6362,0.07375,2.09965
PHB20140716,34.747,35,(null),1025.98175,17.71205,(null),4.6365105,(null),35.637,0.06865,1.89625
PHB20140716,36.733,37,(null),1025.99435,17.6989,(null),4.635274,(null),35.6371,0.06365,1.80095
PHB20140716,44.674,45,(null),1026.03985,17.6613,(null),4.631962,(null),35.63845,0.07305,1.7515
PHB20140716,45.667,46,(null),1026.0453,17.65385,(null),4.631238,(null),35.6383,0.0751,1.725
PHB20140716,46.659,47,(null),1026.05125,17.6439,(null),4.6302615,(null),35.6383,0.07845,1.6714
PHB20140716,48.645,49,(null),1026.0644,17.608,(null),4.6266945,(null),35.6382,0.08255,1.6435
PHB20150225,34.747,35,(null),1025.66025,18.38205,(null),4.689924,(null),35.5104,0.105,6.37125
PHB20150225,40.703,41,(null),1025.84115,17.71415,(null),4.618517,(null),35.4773,0.1242,8.1934
PHB20150225,48.645,49,(null),1026.0187,17.17285,(null),4.56205,(null),35.45975,0.1025,5.994
PHB20150723,77.429,78,(null),1026.45895,15.94945,(null),4.443804,(null),35.4907,0.152,0.1986
PHB20150723,87.353,88,(null),1026.5643,15.7836,(null),4.428283,(null),35.4965,0.2047,0.2178
PHB20150723,92.316,93,(null),1026.5911,15.7643,(null),4.426171,(null),35.4928,0.2563,0.2156
PHB20150723,0.993,1,(null),1025.8251,17.5656,(null),4.613223,(null),35.5776,0.1442,2.2564
PHB20121218,39,39.284,(null),1025.8608,17.4813,(null),4.588116,(null),35.4195,0.1685,9.0186
PHB20121218,69,69.508,(null),1026.6361,14.3599,(null),4.266524,(null),35.3191,0.0851,0.3176
PHB20121218,75,75.553,(null),1026.7208,14.2077,(null),4.251363,(null),35.3152,0.1007,0.2794
PHB20121218,77,77.568,(null),1026.721,14.1594,(null),4.245973,(null),35.3085,0.1119,0.2781
PHB20121218,80,80.591,(null),1026.7712,14.0286,(null),4.23285,(null),35.3049,0.1273,0.2068
PHB20090920,31.769,32,(null),1026.4609,14.5368,(null),4.284086,(null),35.3356,0.0928,1.816
PHB20090920,34.747,35,(null),1026.4883,14.4351,(null),4.273386,(null),35.3283,0.0943,1.4657
PHB20090920,37.725,38,(null),1026.5177,14.2713,(null),4.256281,(null),35.3184,0.1061,1.065
PHB20090920,43.681,44,(null),1026.5931,14.1202,(null),4.241884,(null),35.3205,0.118,0.8714
PHB20090920,47.652,48,(null),1026.6342,14.0416,(null),4.234355,(null),35.3207,0.123,0.8121
YON20130912,19.878,20,(null),1024.3846,23.0602,(null),5.171699,(null),35.5039,0.2396,0.6317
PHB20141112,66.511,67,(null),1026.28165,16.37195,(null),4.4791095,(null),35.4323,0.17155,2.82165
PHB20141112,81.399,82,(null),1026.44995,15.9027,(null),4.431135,(null),35.4176,0.2012,1.2242
PHB20141208,1.986,2,(null),1024.717,21.6372,(null),5.023927,(null),35.515,0.08115,0.80295
PHB20141208,2.9785,3,(null),1024.72295,21.61445,(null),5.0218585,(null),35.517,0.08345,0.7959
PHB20141208,8.936,9,(null),1024.8693,21.07265,(null),4.968614,(null),35.53855,0.0961,1.33235
PHB20141208,17.871,18,(null),1025.2388,19.2934,(null),4.775659,(null),35.45535,0.5265,12.18995
PHB20141208,20.849,21,(null),1025.6404,17.8222,(null),4.6269805,(null),35.46415,0.7919,16.5391
PHB20150225,66.511,67,(null),1026.3412,16.03915,(null),4.4433705,(null),35.41095,0.09945,0.79755
PHB20150225,70.481,71,(null),1026.3795,15.96105,(null),4.43613,(null),35.4145,0.10605,0.84
PHB20150225,92.316,93,(null),1026.665,14.7763,(null),4.310333,(null),35.334,0.2544,0.4523
PHB20150630,37.725,38,(null),1025.71805,18.5236,(null),4.708792,(null),35.547,0.08115,1.54705
PHB20150630,42.689,43,(null),1025.77985,18.34745,(null),4.690554,(null),35.5428,0.09775,1.44555
PHB20150723,25.813,26,(null),1025.9638,17.4456,(null),4.602966,(null),35.58455,0.1943,1.89335
YON20110616,8.945,9,(null),1023.7794,22.665,(null),5.016012,(null),34.6193,0.1225,0.1218
YON20110616,14.909,15,(null),1023.807,22.661,(null),5.015899,(null),34.6196,0.1173,0.1632
YON20110616,16.897,17,(null),1023.8161,22.6606,(null),5.015952,(null),34.6197,0.1173,0.1755
YON20110616,18.884,19,(null),1023.8248,22.661,(null),5.016097,(null),34.6198,0.1155,0.1879
YON20110720,20.872,21,(null),1024.2216,21.7121,(null),4.939611,(null),34.7789,0.1644,0.1705
YON20110811,18.884,19,(null),1024.5677,21.8575,(null),5.018302,(null),35.2836,0.1028,0.249
YON20110811,24.847,25,(null),1024.5833,21.8941,(null),5.024264,(null),35.2987,0.1132,0.2876
YON20110811,25.841,26,(null),1024.5878,21.8954,(null),5.024548,(null),35.2995,0.1166,0.2935
YON20110811,26.835,27,(null),1024.5922,21.8976,(null),5.024925,(null),35.3003,0.263,0.5761
YON20110908,6.957,7,(null),1024.4038,21.8339,(null),4.998047,(null),35.1469,0.1039,0.168
PHB20100908,37.725,38,(null),1025.9989,16.9775,(null),4.544751,(null),35.4852,0.1414,8.4498
PHB20100908,42.689,43,(null),1026.1782,16.1205,(null),4.45052,(null),35.4116,0.1747,5.33
PHB20100908,49.637,50,(null),1026.4019,15.3178,(null),4.36675,(null),35.3759,0.1804,4.6937
PHB20100908,54.6,55,(null),1026.443,15.1818,(null),4.352148,(null),35.3641,0.1914,3.5031
PHB20100908,55.593,56,(null),1026.4492,15.1316,(null),4.346694,(null),35.3594,0.1837,2.9025
PHB20100908,66.511,67,(null),1026.6217,14.4171,(null),4.270079,(null),35.3008,0.1373,0.7695
PHB20100908,71.474,72,(null),1026.6626,14.2269,(null),4.249856,(null),35.2851,0.1129,0.4583
PHB20100908,74.452,75,(null),1026.7043,14.0449,(null),4.230935,(null),35.2745,0.1033,0.1546
PHB20100908,81.399,82,(null),1026.8213,13.6168,(null),4.186463,(null),35.2486,0.0896,0.0733
