NRS_CODE,STATION_NAME,Y_COORD,X_COORD,TRIP_START_DATETIME_LOCAL,SST,CHL_AVG,CHL
PHB20180927,Port Hacking,-34.11923,151.22667,2018-09-27 10:43:00,18.5234645,(null),2.676345348
ROT20200825,Rottnest Island,-32,115.41667,2020-08-25 10:40:00,(null),(null),(null)
DAR20200511,Darwin,-12.4,130.76805,2020-05-12 08:20:00,(null),(null),(null)
PHB20100817,Port Hacking,-34.11923,151.22667,2010-08-18 09:30:00,17.339993508905,1.236052153,0.631812036
PHB20110329,Port Hacking,-34.11923,151.22667,2011-03-30 09:33:00,23.739993365854,0.411292342,(null)
YON20100413,Yongala,-19.30847,147.61842,2010-04-13 14:14:00,27.699993277341,0.590297995,0.473535955
PHB20090223,Port Hacking,-34.11923,151.22667,2009-02-24 09:27:00,23.299993375689,0.568436992,5.247227669
YON20091123,Yongala,-19.30847,147.61842,2009-11-23 11:45:00,26.549993303046,0.320764717,0.387435019
YON20110908,Yongala,-19.30847,147.61842,2011-09-08 11:00:00,22.609993391111,0.259889852,0.256207317
KAI20091215,Kangaroo Island,-35.83217,136.44733,2009-12-16 07:15:00,16.684993523546,0.237668164,0.265000105
NSI20100520,North Stradbroke,-27.345,153.562,2010-05-21 08:21:00,24.004993359931,0.461893838,0.551234424
MAI20120621,Maria Island,-42.59667,148.23333,2012-06-21 11:00:00,13.364993597753,0.4789609,0.443155706
NSI20120511,North Stradbroke,-27.345,153.562,2012-05-11 10:05:00,24.639993345737,0.370330558,0.360895216
NSI20120912,North Stradbroke,-27.345,153.562,2012-09-12 10:20:00,21.699993411452,0.483294961,0.31189236
YON20130220,Yongala,-19.30847,147.61842,2013-02-20 10:42:00,28.759993253648,0.619696625,0.401522726
ROT20120504,Rottnest Island,-32,115.41667,2012-05-04 13:00:00,22.504993393458,0.495598979,0.261351228
NSI20121114,North Stradbroke,-27.345,153.562,2012-11-14 10:45:00,24.334993352555,0.262253953,0.250484943
DAR20121208_16:30,Darwin,-12.4,130.76805,2012-12-09 02:00:00,31.119993200898,1.821717289,2.309886694
NSI20130111,North Stradbroke,-27.345,153.562,2013-01-11 10:40:00,26.56499330271,0.219674243,0.143962085
NSI20130123,North Stradbroke,-27.345,153.562,2013-01-23 10:15:00,27.119993290305,0.256112378,0.201092467
NIN20121107,Ningaloo,-21.99,113.779,2012-11-07 12:00:00,24.099993357807,0.243266271,0.182201385
NSI20100214,North Stradbroke,-27.345,153.562,2010-02-15 09:30:00,27.249993287399,0.273072876,0.227571011
NSI20100411,North Stradbroke,-27.345,153.562,2010-04-12 08:35:00,25.68499332238,0.248221643,0.426104993
MAI20120412,Maria Island,-42.59667,148.23333,2012-04-12 10:45:00,16.619993524998,0.599735218,0.572120845
YON20100909,Yongala,-19.30847,147.61842,2010-09-09 11:00:00,24.269993354008,0.259889852,0.170614019
PHB20110619,Port Hacking,-34.11923,151.22667,2011-06-20 09:34:00,20.089993447438,0.631374626,0.609629631
NIN20110706,Ningaloo,-21.99,113.779,2011-07-06 11:04:00,24.179993356019,0.362224198,0.18693389
ESP20110512,Esperance,-33.93333,121.85,2011-05-12 10:10:00,20.219993444532,0.611399361,(null)
PHB20120212,Port Hacking,-34.11923,151.22667,2012-02-13 10:00:00,22.999993382394,0.468289547,0.646816134
MAI20110328,Maria Island,-42.59667,148.23333,2011-03-29 10:30:00,16.604993525334,0.599735218,0.825290859
KAI20100419,Kangaroo Island,-35.83217,136.44733,2010-04-20 07:00:00,17.944993495382,0.394758384,0.323766619
YON20100521,Yongala,-19.30847,147.61842,2010-05-21 12:56:00,24.729993343726,0.313312277,0.533118904
ROT20110923,Rottnest Island,-32,115.41667,2011-09-23 09:40:00,18.96332067,0.265190218,0.326502413
KAI20110718,Kangaroo Island,-35.83217,136.44733,2011-07-19 09:00:00,15.98999353908,0.321405393,0.264868498
ESP20110120,Esperance,-33.93333,121.85,2011-01-20 08:50:00,20.359993441403,0.302693084,(null)
MAI20101214,Maria Island,-42.59667,148.23333,2010-12-14 11:05:00,14.659993568808,0.659520864,0.793094993
NSI20110727,North Stradbroke,-27.345,153.562,2011-07-28 09:30:00,20.549993437156,0.384004796,0.6071226
MAI20100120,Maria Island,-42.59667,148.23333,2010-01-21 10:50:00,17.179993512481,0.390670671,0.459370166
PHB20110228,Port Hacking,-34.11923,151.22667,2011-03-01 09:30:00,23.339993374795,0.568436992,(null)
ROT20101215,Rottnest Island,-32,115.41667,2010-12-15 10:20:00,20.482493438665,0.211517851,0.173729241
ESP20111130,Esperance,-33.93333,121.85,2011-11-30 14:38:00,18.1499934908,0.18047038,(null)
NSI20110623,North Stradbroke,-27.345,153.562,2011-06-23 10:25:00,21.554993414693,0.400899988,0.610418081
ROT20100820,Rottnest Island,-32,115.41667,2010-08-20 14:30:00,19.407493462693,0.326668506,0.306159079
YON20110616,Yongala,-19.30847,147.61842,2011-06-16 11:25:00,22.929993383959,0.280753789,0.284991741
ROT20110725,Rottnest Island,-32,115.41667,2011-07-25 10:20:00,19.062493470404,0.38850332,0.168675512
PHB20090924,Port Hacking,-34.11923,151.22667,2009-09-25 08:45:00,16.959993517399,1.035217785,2.380852938
NSI20081217,North Stradbroke,-27.345,153.562,2008-12-17 11:00:00,27.47499328237,0.20286425,0.284658968
PHB20130319,Port Hacking,-34.11923,151.22667,2013-03-20 09:27:00,24.169993356243,0.411292342,0.521212101
MAI20130924,Maria Island,-42.59667,148.23333,2013-09-24 11:40:00,13.524993594177,1.116452981,0.540814102
PHB20131020,Port Hacking,-34.11923,151.22667,2013-10-21 09:36:00,20.939993428439,0.661561731,0.449671477
YON20130912,Yongala,-19.30847,147.61842,2013-09-12 11:26:00,23.799993364513,0.259889852,0.347146571
YON20130515,Yongala,-19.30847,147.61842,2013-05-15 10:30:00,25.249993332103,0.394413133,0.661312878
DAR20130617_18:30,Darwin,-12.4,130.76805,2013-06-18 04:00:00,27.379993284494,2.217683076,2.460482836
DAR20130617_11:30,Darwin,-12.4,130.76805,2013-06-17 21:00:00,27.204993288405,2.217683076,2.460482836
KAI20130423,Kangaroo Island,-35.83217,136.44733,2013-04-23 13:16:00,18.919993473589,0.394758384,0.237989292
NSI20130913,North Stradbroke,-27.345,153.562,2013-09-13 10:25:00,22.709993388876,0.483294961,0.200612441
ESP20120309,Esperance,-33.93333,121.85,2012-03-09 09:34:00,21.16499342341,0.393730595,(null)
DAR20140118_00:30,Darwin,-12.4,130.76805,2014-01-18 10:00:00,30.499993214756,2.400572825,2.965517044
DAR20140702,Darwin,-12.4,130.76805,2014-07-03 09:08:00,25.394993328862,2.217683076,2.571661472
PHB20140515,Port Hacking,-34.11923,151.22667,2014-05-16 09:35:00,22.439993394911,0.594364293,0.259749025
PHB20140716,Port Hacking,-34.11923,151.22667,2014-07-16 10:00:00,17.889993496612,0.631374626,0.231190816
MAI20140807,Maria Island,-42.59667,148.23333,2014-08-07 12:00:00,13.389993597195,0.578568645,0.455190748
NSI20141020,North Stradbroke,-27.345,153.562,2014-10-20 10:45:00,23.089993380383,0.262253953,0.197808385
YON20140527,Yongala,-19.30847,147.61842,2014-05-27 12:12:00,25.039993336797,0.313312277,0.241995528
PHB20141112,Port Hacking,-34.11923,151.22667,2014-11-13 09:36:00,20.319993442297,0.661561731,0.264614403
ROT20141119,Rottnest Island,-32,115.41667,2014-11-19 10:16:00,20.087493447494,0.211517851,0.226315543
MAI20150312,Maria Island,-42.59667,148.23333,2015-03-13 09:33:00,17.679993501306,0.461427445,0.472595721
YON20141120,Yongala,-19.30847,147.61842,2014-11-21 08:48:00,27.179993288964,0.320764717,0.306894869
YON20151027,Yongala,-19.30847,147.61842,2015-10-27 10:10:00,25.369993329421,0.304526952,0.151195183
DAR20150803_22:30,Darwin,-12.4,130.76805,2015-08-04 08:00:00,25.589993324503,2.250193604,2.186071873
YON20151111,Yongala,-19.30847,147.61842,2015-11-11 10:45:00,26.459993305057,0.304526952,0.290556908
MAI20150723,Maria Island,-42.59667,148.23333,2015-07-23 10:45:00,12.819993609935,0.578568645,0.35392192
YON20150324,Yongala,-19.30847,147.61842,2015-03-24 15:15:00,28.739993254095,0.590297995,0.317096263
MAI20151216,Maria Island,-42.59667,148.23333,2015-12-17 09:35:00,16.86999351941,0.643178316,0.457558542
PHB20151115,Port Hacking,-34.11923,151.22667,2015-11-16 09:33:00,19.949993450567,0.433274598,0.601866722
YON20160503,Yongala,-19.30847,147.61842,2016-05-03 10:01:00,27.4199932836,0.394413133,0.480846554
DAR20160202_0330,Darwin,-12.4,130.76805,2016-02-02 13:00:00,30.469993215427,2.400572825,2.400891781
ROT20150827,Rottnest Island,-32,115.41667,2015-08-27 11:15:00,18.617493480351,0.326668506,0.213513643
ROT20150924,Rottnest Island,-32,115.41667,2015-09-24 10:08:00,18.344993486442,0.265190218,0.245373085
KAI20170315,Kangaroo Island,-35.83217,136.44733,2017-03-15 12:27:00,19.68584699,0.418387345,0.225134775
ROT20171103,Rottnest Island,-32,115.41667,2017-11-03 09:25:00,19.2099928,0.1989,0.21736452
DAR20171009,Darwin,-12.4,130.76805,2017-10-10 07:57:00,29.645198,1.8823,3.632217646
YON20170220,Yongala,-19.30847,147.61842,2017-02-20 10:29:00,29.671776,0.619696625,0.2856493
NSI20170927,North Stradbroke,-27.345,153.562,2017-09-27 10:40:00,22.2137126,0.327832822,0.785943687
DAR20161107,Darwin,-12.4,130.76805,2016-11-08 08:11:00,29.3042988,1.924293746,(null)
PHB20170321,Port Hacking,-34.11923,151.22667,2017-03-22 09:21:00,23.77541,0.411292342,0.45997858
KAI20171129,Kangaroo Island,-35.83217,136.44733,2017-11-29 14:50:00,18.571339,0.28372,0.247382015
MAI20170412,Maria Island,-42.59667,148.23333,2017-04-12 10:15:00,16.81603948,0.599735218,0.337213516
NSI20180417,North Stradbroke,-27.345,153.562,2018-04-17 10:15:00,26.4983907,0.27852,0.15591161
ROT20180221,Rottnest Island,-32,115.41667,2018-02-21 10:05:00,22.4800061,0.2325,0.192344457
DAR20170203_0030,Darwin,-12.4,130.76805,2017-02-03 10:00:00,29.9527946,2.9731,(null)
NSI20170217,North Stradbroke,-27.345,153.562,2017-02-17 10:30:00,27.16202329,0.284832369,0.228563622
MAI20171015,Maria Island,-42.59667,148.23333,2017-10-16 09:50:00,12.7119117,1.0808,7.287360191
ROT20170303,Rottnest Island,-32,115.41667,2017-03-03 10:30:00,23.15499278,0.349211888,0.158011049
ROT20180511,Rottnest Island,-32,115.41667,2018-05-11 09:21:00,21.7999666,0.47544,0.801223397
YON20170528,Yongala,-19.30847,147.61842,2017-05-29 08:11:00,25.3608667,0.38274,0.323804259
MAI20170223,Maria Island,-42.59667,148.23333,2017-02-24 08:50:00,18.12163311,0.461427445,0.520623446
PHB20170517,Port Hacking,-34.11923,151.22667,2017-05-18 09:45:00,21.318133,0.62987,0.355198532
MAI20180711,Maria Island,-42.59667,148.23333,2018-07-12 08:40:00,13.4651018,(null),0.540162683
YON20180602,Yongala,-19.30847,147.61842,2018-06-03 09:10:00,23.8529443,(null),0.504250944
DAR20180731_0630,Darwin,-12.4,130.76805,2018-07-31 16:00:00,26.8616295,(null),1.48131907
DAR20180731_0030,Darwin,-12.4,130.76805,2018-07-31 10:00:00,26.8616295,(null),1.48131907
DAR20190723_0330,Darwin,-12.4,130.76805,2019-07-23 13:00:00,25.75833299,(null),4.268196901
NSI20190821,North Stradbroke,-27.345,153.562,2019-08-21 10:40:00,20.31769237,(null),1.32785518
ROT20190711,Rottnest Island,-32,115.41667,2019-07-11 09:26:00,20.51392865,(null),0.494115607
ROT20190819,Rottnest Island,-32,115.41667,2019-08-19 08:31:00,19.99904984,(null),0.316238618
PHB20190408,Port Hacking,-34.11923,151.22667,2019-04-09 08:50:00,20.93500001,(null),2.798679795
ROT20190507,Rottnest Island,-32,115.41667,2019-05-07 09:40:00,21.85763156,(null),0.340320887
NSI20190322,North Stradbroke,-27.345,153.562,2019-03-22 10:50:00,26.41640339,(null),1.403486976
YON20190213,Yongala,-19.30847,147.61842,2019-02-13 10:26:00,(null),(null),(null)
MAI20190925,Maria Island,-42.59667,148.23333,2019-09-25 10:03:00,11.35999997,(null),0.510031164
YON20180720,Yongala,-19.30847,147.61842,2018-07-20 10:56:00,23.0990984,(null),0.170779079
YON20190507,Yongala,-19.30847,147.61842,2019-05-07 11:30:00,26.21539995,(null),0.677182574
PHB20190923,Port Hacking,-34.11923,151.22667,2019-09-24 09:36:00,(null),(null),(null)
MAI20190731,Maria Island,-42.59667,148.23333,2019-07-31 10:20:00,(null),(null),(null)
DAR20200204_0330,Darwin,-12.4,130.76805,2020-02-04 13:00:00,(null),(null),(null)
NSI20190527,North Stradbroke,-27.345,153.562,2019-05-27 10:15:00,22.33541674,(null),1.481434503
KAI20200204,Kangaroo Island,-35.83217,136.44733,2020-02-04 14:25:00,19.10834997,(null),0.19443611
PHB20200520,Port Hacking,-34.11923,151.22667,2020-05-20 10:01:00,(null),(null),(null)
MAI20101027,Maria Island,-42.59667,148.23333,2010-10-27 12:50:00,12.854993609153,0.948975652,1.546268225
NSI20110323,North Stradbroke,-27.345,153.562,2011-03-23 10:20:00,27.434993283264,0.248221643,0.449492663
NSI20110606,North Stradbroke,-27.345,153.562,2011-06-06 10:00:00,23.844993363507,0.461893838,0.23223944
NSI20090916,North Stradbroke,-27.345,153.562,2009-09-17 08:30:00,22.579993391782,0.327832822,0.275063396
NSI20110119,North Stradbroke,-27.345,153.562,2011-01-19 10:00:00,26.759993298352,0.256112378,0.169651523
KAI20091007,Kangaroo Island,-35.83217,136.44733,2009-10-08 06:00:00,15.1580209,0.25521,0.252736986
MAI20110725,Maria Island,-42.59667,148.23333,2011-07-25 12:15:00,12.514993616752,0.578568645,0.494619608
NSI20110915,North Stradbroke,-27.345,153.562,2011-09-15 11:10:00,20.944993428327,0.483294961,0.307918131
DAR20120729_22:30,Darwin,-12.4,130.76805,2012-07-30 08:00:00,24.244993354566,2.250193604,2.522149324
KAI20130220,Kangaroo Island,-35.83217,136.44733,2013-02-21 07:20:00,19.894993451796,0.418387345,0.218573555
ROT20120824,Rottnest Island,-32,115.41667,2012-08-24 11:06:00,18.102493491862,0.326668506,0.24647072
KAI20110427,Kangaroo Island,-35.83217,136.44733,2011-04-28 07:35:00,18.4806317,0.394758384,0.254508615
PHB20101019,Port Hacking,-34.11923,151.22667,2010-10-20 10:40:00,19.0876779,1.2158,1.629148364
YON20100119,Yongala,-19.30847,147.61842,2010-01-19 10:45:00,28.609993257001,1.493664858,0.289034069
YON20111213,Yongala,-19.30847,147.61842,2011-12-13 12:55:00,28.919993250072,0.320764717,0.369431436
MAI20090716,Maria Island,-42.59667,148.23333,2009-07-16 11:36:00,12.7499936115,0.4789609,0.474624902
YON20100729,Yongala,-19.30847,147.61842,2010-07-29 11:22:00,23.0399933815,0.225882888,0.165228233
NSI20091006,North Stradbroke,-27.345,153.562,2009-10-07 09:07:00,22.579993391782,0.327832822,0.407760203
KAI20120415,Kangaroo Island,-35.83217,136.44733,2012-04-15 10:42:00,18.79566883,0.332386172,0.193405837
PHB20100218,Port Hacking,-34.11923,151.22667,2010-02-19 09:05:00,23.48585039,0.568436992,0.191359654
ROT20100315,Rottnest Island,-32,115.41667,2010-03-15 10:00:00,22.434993395023,0.349211888,0.245392784
KAI20120215,Kangaroo Island,-35.83217,136.44733,2012-02-15 11:50:00,18.249993488565,0.429863603,0.150766328
YON20110811,Yongala,-19.30847,147.61842,2011-08-11 11:00:00,21.639993412793,0.225882888,0.259085566
PHB20090318,Port Hacking,-34.11923,151.22667,2009-03-19 09:39:00,22.899993384629,0.411292342,0.430368721
PHB20091011,Port Hacking,-34.11923,151.22667,2009-10-12 09:28:00,18.799993476272,1.035217785,0.67306453
PHB20110203,Port Hacking,-34.11923,151.22667,2011-02-04 09:58:00,24.169993356243,0.468289547,0.553619266
ROT20110324,Rottnest Island,-32,115.41667,2011-03-24 09:35:00,23.97999336049,0.38955993,0.398882419
YON20101208,Yongala,-19.30847,147.61842,2010-12-08 10:45:00,27.579993280023,0.320764717,0.29666549
PHB20100908,Port Hacking,-34.11923,151.22667,2010-09-09 09:30:00,17.429993506894,1.236052153,1.978702784
ROT20111020,Rottnest Island,-32,115.41667,2011-10-20 12:00:00,19.292493465263,0.225678709,0.243556142
MAI20120524,Maria Island,-42.59667,148.23333,2012-05-24 11:30:00,14.814993565343,0.541196704,0.368861586
ROT20120221,Rottnest Island,-32,115.41667,2012-02-21 09:40:00,24.507493348699,0.349211888,0.184796274
MAI20100505,Maria Island,-42.59667,148.23333,2010-05-05 11:30:00,16.29935528,0.507746495,0.568205059
MAI20110223,Maria Island,-42.59667,148.23333,2011-02-23 11:15:00,17.199993512034,0.461427445,0.315752745
ROT20130221,Rottnest Island,-32,115.41667,2013-02-21 12:55:00,24.082493358199,0.349211888,0.174428388
ROT20121219,Rottnest Island,-32,115.41667,2012-12-19 11:48:00,21.23499162,0.235682932,0.162494764
NSI20131212,North Stradbroke,-27.345,153.562,2013-12-12 10:20:00,24.009993359819,0.290513118,0.560002565
PHB20130915,Port Hacking,-34.11923,151.22667,2013-09-16 08:15:00,19.469993461296,1.035217785,0.600596905
PHB20130826,Port Hacking,-34.11923,151.22667,2013-08-27 09:30:00,18.169993490353,1.236052153,0.592201889
NSI20130819,North Stradbroke,-27.345,153.562,2013-08-19 10:10:00,22.469993394241,0.483294961,0.59413451
NSI20161116,North Stradbroke,-27.345,153.562,2016-11-16 10:15:00,24.31380655,0.290513118,0.260861337
YON20131205,Yongala,-19.30847,147.61842,2013-12-05 11:26:00,27.089993290976,0.320764717,0.452419847
DAR20140117_21:30,Darwin,-12.4,130.76805,2014-01-18 07:00:00,30.499993214756,2.400572825,2.965517044
NSI20140507,North Stradbroke,-27.345,153.562,2014-05-07 10:25:00,24.829993341491,0.370330558,0.290957987
NSI20140725,North Stradbroke,-27.345,153.562,2014-07-25 10:35:00,21.689993411675,0.384004796,0.35694167
MAI20141029,Maria Island,-42.59667,148.23333,2014-10-30 09:27:00,14.35427291,0.948975652,0.30715251
YON20140717,Yongala,-19.30847,147.61842,2014-07-17 10:28:00,23.507333,0.225882888,0.203820497
MAI20141127,Maria Island,-42.59667,148.23333,2014-11-28 09:30:00,14.54708134,0.659520864,0.286135346
MAI20141208,Maria Island,-42.59667,148.23333,2014-12-09 10:05:00,15.159993557632,0.659520864,0.428570062
KAI20141029,Kangaroo Island,-35.83217,136.44733,2014-10-29 11:00:00,16.354993530922,0.289335357,0.149251103
DAR20150203_06:30,Darwin,-12.4,130.76805,2015-02-03 16:00:00,30.804993207939,2.400572825,2.75117898
DAR20150316,Darwin,-12.4,130.76805,2015-03-17 08:35:00,30.094993223809,2.137941164,2.993261099
ROT20150724,Rottnest Island,-32,115.41667,2015-07-24 09:20:00,18.669993479177,0.38850332,0.338390559
NSI20150907,North Stradbroke,-27.345,153.562,2015-09-07 10:40:00,21.464993416704,0.483294961,0.847966433
ROT20161004,Rottnest Island,-32,115.41667,2016-10-04 10:38:00,17.16331791,0.265190218,0.221771017
MAI20160209,Maria Island,-42.59667,148.23333,2016-02-10 10:45:00,20.029993448779,0.390670671,0.701866448
PHB20160829,Port Hacking,-34.11923,151.22667,2016-08-30 09:20:00,18.056124,1.236052153,0.269938469
MAI20160720,Maria Island,-42.59667,148.23333,2016-07-21 09:30:00,13.214993601106,0.578568645,0.760057092
MAI20160927,Maria Island,-42.59667,148.23333,2016-09-27 10:10:00,13.474993595295,1.116452981,1.138576627
ROT20170331,Rottnest Island,-32,115.41667,2017-03-31 10:24:00,21.29832002,0.38955993,0.461807191
YON20171025,Yongala,-19.30847,147.61842,2017-10-26 09:56:00,26.1493704,0.28189,0.296201706
DAR20170715_0330,Darwin,-12.4,130.76805,2017-07-15 13:00:00,26.6513285,2.3395,1.570851564
NSI20180302,North Stradbroke,-27.345,153.562,2018-03-02 10:25:00,27.641598,0.25105,0.445609421
ROT20171123,Rottnest Island,-32,115.41667,2017-11-23 10:05:00,21.0599892,0.1989,0.213828862
DAR20180209_0630,Darwin,-12.4,130.76805,2018-02-09 16:00:00,29.9565209,2.9731,(null)
PHB20170205,Port Hacking,-34.11923,151.22667,2017-02-06 10:49:00,24.15141,0.468289547,0.714869201
NSI20170424,North Stradbroke,-27.345,153.562,2017-04-24 11:00:00,24.94743414,0.370330558,0.36054036
YON20180130,Yongala,-19.30847,147.61842,2018-01-30 10:05:00,28.6727546,0.6026,0.25232321
NSI20170717,North Stradbroke,-27.345,153.562,2017-07-17 11:05:00,21.50610662,0.384004796,0.312470794
MAI20181018,Maria Island,-42.59667,148.23333,2018-10-19 08:45:00,13.8560752,(null),0.76263088
PHB20181120,Port Hacking,-34.11923,151.22667,2018-11-21 09:24:00,20.06705,(null),1.2211182
MAI20190624,Maria Island,-42.59667,148.23333,2019-06-24 10:10:00,(null),(null),(null)
DAR20190723_0630,Darwin,-12.4,130.76805,2019-07-23 16:00:00,25.75833299,(null),4.268196901
YON20190808,Yongala,-19.30847,147.61842,2019-08-08 10:04:00,23.22827387,(null),0.379356098
NSI20191220,North Stradbroke,-27.345,153.562,2019-12-20 10:20:00,(null),(null),(null)
NSI20200228,North Stradbroke,-27.345,153.562,2020-02-28 10:30:00,27.78520542,(null),1.429386222
MAI20200628,Maria Island,-42.59667,148.23333,2020-06-29 09:45:00,(null),(null),(null)
NSI20200917,North Stradbroke,-27.345,153.562,2020-09-17 10:20:00,(null),(null),(null)
YON20190528,Yongala,-19.30847,147.61842,2019-05-28 10:25:00,(null),(null),(null)
ROT20191218,Rottnest Island,-32,115.41667,2019-12-18 09:15:00,23.05220001,(null),0.150868613
PHB20181218,Port Hacking,-34.11923,151.22667,2018-12-19 09:40:00,21.35225,(null),0.7421643
PHB20190121,Port Hacking,-34.11923,151.22667,2019-01-22 09:43:00,22.26971256,(null),0.293083086
MAI20191015,Maria Island,-42.59667,148.23333,2019-10-16 09:40:00,(null),(null),(null)
NSI20100916,North Stradbroke,-27.345,153.562,2010-09-16 12:45:00,21.53499341514,0.327832822,0.731047451
KAI20110123,Kangaroo Island,-35.83217,136.44733,2011-01-24 07:40:00,19.1336051,0.24899,0.255941868
KAI20110223,Kangaroo Island,-35.83217,136.44733,2011-02-23 10:30:00,19.014993471466,0.418387345,0.454239815
PHB20110717,Port Hacking,-34.11923,151.22667,2011-07-18 09:38:00,18.679993478954,0.615637669,0.614944756
KAI20111219,Kangaroo Island,-35.83217,136.44733,2011-12-20 09:30:00,17.369993508235,0.266624944,0.129382923
KAI20111026,Kangaroo Island,-35.83217,136.44733,2011-10-26 14:40:00,15.479993550479,0.289335357,0.189587966
DAR20120730_01:30,Darwin,-12.4,130.76805,2012-07-30 11:00:00,24.244993354566,2.250193604,2.522149324
ROT20120928,Rottnest Island,-32,115.41667,2012-09-28 11:41:00,17.634993502311,0.265190218,0.329073697
MAI20130129,Maria Island,-42.59667,148.23333,2013-01-30 10:33:00,16.284993532486,0.390670671,0.544194818
MAI20130424,Maria Island,-42.59667,148.23333,2013-04-24 10:50:00,16.919993518293,0.507746495,0.487004936
PHB20121120,Port Hacking,-34.11923,151.22667,2012-11-21 09:30:00,19.47226105,0.433274598,0.335772276
PHB20130227,Port Hacking,-34.11923,151.22667,2013-02-28 08:03:00,23.23999337703,0.568436992,0.633536696
KAI20081211,Kangaroo Island,-35.83217,136.44733,2008-12-12 06:45:00,(null),0.21669,0.169741392
NIN20120827,Ningaloo,-21.99,113.779,2012-08-27 08:05:00,23.52499337066,0.313444956,0.244224757
DAR20121209_03:00,Darwin,-12.4,130.76805,2012-12-09 12:30:00,31.119993200898,1.821717289,2.309886694
YON20121026,Yongala,-19.30847,147.61842,2012-10-26 11:20:00,25.019993337244,0.304526952,0.161592111
PHB20120821,Port Hacking,-34.11923,151.22667,2012-08-22 09:19:00,18.059993492812,1.236052153,0.379028767
ESP20121212,Esperance,-33.93333,121.85,2012-12-12 09:10:00,18.654993479513,0.18047038,(null)
MAI20110531,Maria Island,-42.59667,148.23333,2011-05-31 11:38:00,13.849993586913,0.541196704,0.604639351
NSI20091115,North Stradbroke,-27.345,153.562,2009-11-16 08:20:00,24.014993359707,0.290513118,0.234188169
ROT20100924,Rottnest Island,-32,115.41667,2010-09-24 12:22:00,19.699993456155,0.265190218,0.269133568
ROT20101124,Rottnest Island,-32,115.41667,2010-11-24 11:07:00,20.772493432183,0.211517851,0.159513891
ROT20100723,Rottnest Island,-32,115.41667,2010-07-23 12:02:00,19.819993453473,0.38850332,0.398476064
PHB20111018,Port Hacking,-34.11923,151.22667,2011-10-19 09:31:00,19.249993466213,0.661561731,1.894433022
NSI20111013,North Stradbroke,-27.345,153.562,2011-10-13 10:30:00,21.844993408211,0.327832822,0.193576276
PHB20090714,Port Hacking,-34.11923,151.22667,2009-07-15 09:15:00,18.029993493482,0.631374626,0.365136683
NIN20111107,Ningaloo,-21.99,113.779,2011-11-07 10:00:00,24.994993337803,0.243266271,0.108191527
KAI20101120,Kangaroo Island,-35.83217,136.44733,2010-11-21 05:00:00,16.154993535392,0.237668164,0.217809066
NSI20100711,North Stradbroke,-27.345,153.562,2010-07-12 08:45:00,20.919993428886,0.400899988,0.358644992
MAI20120326,Maria Island,-42.59667,148.23333,2012-03-27 10:40:00,17.644993502088,0.599735218,0.4027749
ROT20110527,Rottnest Island,-32,115.41667,2011-05-27 09:35:00,22.067493403237,0.561932502,0.298001409
NSI20110816,North Stradbroke,-27.345,153.562,2011-08-16 10:00:00,20.094993447326,0.384004796,0.313394159
YON20110118,Yongala,-19.30847,147.61842,2011-01-18 11:30:00,29.099993246049,1.493664858,0.95235157
NIN20110501,Ningaloo,-21.99,113.779,2011-05-01 08:24:00,28.349993262812,0.353223638,0.231318861
ROT20120329,Rottnest Island,-32,115.41667,2012-03-29 10:03:00,22.852493385691,0.38955993,0.316282541
ROT20120130,Rottnest Island,-32,115.41667,2012-01-30 11:09:00,23.732493366022,0.278832415,0.198149741
ROT20110224,Rottnest Island,-32,115.41667,2011-02-24 09:35:00,24.06499335859,0.349211888,0.261099875
DAR20120114_23:35,Darwin,-12.4,130.76805,2012-01-15 09:05:00,29.40999323912,2.434926518,(null)
NSI20080929,North Stradbroke,-27.345,153.562,2008-09-29 10:30:00,27.47499328237,0.327832822,0.40325135
NSI20090114,North Stradbroke,-27.345,153.562,2009-01-14 10:30:00,27.47499328237,0.219674243,0.163699955
NSI20090618,North Stradbroke,-27.345,153.562,2009-06-18 13:30:00,20.82463223,0.400899988,0.797356606
DAR20130617_15:00,Darwin,-12.4,130.76805,2013-06-18 00:30:00,27.379993284494,2.217683076,2.460482836
PHB20130611,Port Hacking,-34.11923,151.22667,2013-06-12 09:55:00,19.95636,0.600301478,0.509994566
PHB20130725,Port Hacking,-34.11923,151.22667,2013-07-26 09:24:00,17.969993494824,0.615637669,0.813792109
PHB20130125,Port Hacking,-34.11923,151.22667,2013-01-25 10:54:00,22.8699933853,0.468289547,0.219996631
DAR20140118_03:30,Darwin,-12.4,130.76805,2014-01-18 13:00:00,30.499993214756,2.400572825,2.965517044
KAI20140313,Kangaroo Island,-35.83217,136.44733,2014-03-13 14:00:00,18.724993477948,0.418387345,0.617768705
DAR20140906_00:30,Darwin,-12.4,130.76805,2014-09-06 10:00:00,25.76999332048,2.061638458,3.501465082
ROT20140519,Rottnest Island,-32,115.41667,2014-05-19 12:22:00,21.029993426427,0.561932502,0.356752813
MAI20140915,Maria Island,-42.59667,148.23333,2014-09-16 09:20:00,13.134993602894,1.116452981,0.637917876
ROT20140730,Rottnest Island,-32,115.41667,2014-07-30 10:03:00,18.994993471913,0.38850332,0.245751441
ROT20140624,Rottnest Island,-32,115.41667,2014-06-24 13:16:00,20.5524934371,0.472122746,0.55105114
